id,status,chance_of_playing_next_round,chance_of_playing_this_round,news,news_added
393,i,0.0,0.0,Hamstring injury - Unknown return date,
394,u,0.0,0.0,has joined Ajax on loan for the rest of the season.,
395,u,0.0,0.0,Has joined Lyon permanently.,
396,a,,,,
397,u,0.0,0.0,Has joined Al-Hilal permanently.,
398,i,0.0,0.0,Hamstring injury - Unknown return date,
499,i,0.0,0.0,Ankle injury - Unknown return date,
661,a,100.0,100.0,,
686,a,,,,
760,a,,,,
182,a,,,,
399,u,0.0,0.0,has joined Fenerbache permanently.,
400,a,,,,
401,a,100.0,100.0,,
402,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
403,a,100.0,100.0,,
404,u,0.0,0.0,has joined Inter Milan on loan for the rest of the season.,
405,a,,,,
406,a,100.0,100.0,,
407,a,,,,
408,a,,,,
409,d,25.0,25.0,Thigh injury - 25% chance of playing,
410,a,100.0,100.0,,
411,a,100.0,100.0,,
412,u,0.0,0.0,Has joined Girona on loan for the rest of the season.,
413,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
414,a,100.0,100.0,,
415,d,25.0,100.0,Knock - 25% chance of playing,
416,a,,,,
417,a,100.0,100.0,,
418,a,100.0,25.0,,
420,u,0.0,0.0,has joined Galatasaray permanently.,
421,a,100.0,100.0,,
422,i,0.0,0.0,Ankle injury - Unknown return date,
423,d,75.0,100.0,Knock - 75% chance of playing,
424,d,25.0,25.0,Hamstring injury - 25% chance of playing,
425,u,0.0,0.0,Has joined Bayer Leverkusen on loan for the rest of the season.,
427,a,,,,
428,u,0.0,0.0,Has joined Middlesbrough on loan for the rest of the season.,
430,a,100.0,100.0,,
736,a,,,,
739,a,,,,
740,a,,,,
742,a,,,,
763,a,,,,
764,a,,,,
119,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
431,a,,,,
432,u,0.0,0.0,has joined Trabzonspor on loan for the rest of the season.,
433,u,0.0,0.0,On loan to Shrewsbury Town,
434,a,,,,
435,a,,,,
436,d,25.0,0.0,Back injury - 25% chance of playing,
437,a,100.0,100.0,,
438,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
439,a,,,,
440,a,100.0,100.0,,
441,a,,,,
442,d,25.0,0.0,Hamstring injury - 25% chance of playing,
443,a,,,,
448,a,,,,
449,d,25.0,0.0,Hamstring injury - 25% chance of playing,
450,a,100.0,100.0,,
451,u,0.0,0.0,Has joined Barcelona on loan for the rest of the season,
203,a,,,,
452,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
454,u,0.0,0.0,has joined Real Betis permanently.,
455,d,25.0,50.0,Muscle injury - 25% chance of playing,
457,a,100.0,100.0,,
458,d,25.0,0.0,Calf injury - 25% chance of playing,
459,a,,,,
460,u,0.0,0.0,Has joined West Bromwich Albion on loan for the rest of the season.,
462,a,,,,
463,a,,,,
464,u,0.0,0.0,has joined Leyton Orient on loan for the rest of the season.,
465,u,0.0,0.0,has joined Napoli on loan for the rest of the season.,
466,a,100.0,100.0,,
467,a,,,,
468,u,0.0,0.0,has joined Northampton Town on loan for the rest of the season.,
776,a,,,,
681,a,100.0,100.0,,
733,a,,,,
755,a,,,,
769,a,,,,
135,a,100.0,100.0,,
469,a,100.0,100.0,,
471,a,,,,
472,u,0.0,0.0,Has joined Sevilla on loan for the rest of the season.,
473,d,75.0,100.0,Knock - 75% chance of playing,
474,a,100.0,100.0,,
475,d,75.0,25.0,Lack of match fitness - 75% chance of playing,
477,d,50.0,25.0,Knee injury - 50% chance of playing,
478,d,50.0,25.0,Hamstring injury - 50% chance of playing,
479,i,0.0,25.0,Knee injury - Unknown return date,
480,d,25.0,25.0,Lack of match fitness - 25% chance of playing,
481,a,,,,
482,a,100.0,100.0,,
483,a,,,,
487,a,,,,
490,a,100.0,100.0,,
491,a,100.0,100.0,,
492,u,0.0,0.0,has joined Cadiz on loan for the rest of the season.,
494,a,100.0,100.0,,
495,u,0.0,0.0,Has departed the club as a free agent.,
496,u,0.0,0.0,has joined Sparta Prague permanently.,
497,a,100.0,100.0,,
498,u,0.0,0.0,Has joined Leyton Orient on loan for the rest of the season.,
500,i,0.0,25.0,Ankle injury - Expected back 31 Jan,
501,a,,,,
684,a,,,,
714,a,,,,
765,a,,,,
772,a,,,,
12,a,100.0,100.0,,
426,a,,,,
502,a,100.0,100.0,,
503,u,0.0,0.0,Has joined Palmeiras permanently.,
504,u,0.0,0.0,Has joined Lyon permanently.,
505,a,,,,
506,a,100.0,100.0,,
507,a,100.0,0.0,,
508,a,,,,
509,u,0.0,0.0,has joined Real Oviedo on loan for the rest of the season.,
510,a,,,,
511,a,,,,
512,u,0.0,0.0,has joined Rio Ave on loan for the rest of the season.,
513,a,,,,
514,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
515,a,100.0,100.0,,
516,a,100.0,100.0,,
517,a,,,,
524,u,0.0,0.0,Has joined Swansea City permanently.,
525,i,0.0,0.0,Knee injury - Unknown return date,
526,a,,,,
527,a,100.0,100.0,,
669,d,50.0,25.0,Calf injury - 50% chance of playing,
675,a,100.0,100.0,,
693,a,,,,
696,a,,,,
699,a,100.0,100.0,,
715,a,,,,
716,a,,,,
729,u,0.0,0.0,has joined Botafogo on loan for the rest of the season.,
734,a,100.0,100.0,,
528,a,,,,
529,a,,,,
530,a,,,,
531,d,25.0,50.0,Ankle injury - 25% chance of playing,
532,a,,,,
533,i,0.0,0.0,Shoulder injury - Unknown return date,
534,a,,,,
132,a,100.0,100.0,,
535,a,100.0,100.0,,
536,a,100.0,100.0,,
537,u,0.0,0.0,has joined Wycombe Wanderers on loan for the rest of the season.,
538,a,,,,
539,a,100.0,100.0,,
540,a,,,,
541,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
542,u,0.0,0.0,has joined Wolfsburg on loan for the rest of the season.,
543,a,,,,
544,i,0.0,0.0,International Duty - Unknown return date,
545,u,0.0,0.0,has joined Birmingham City on loan for the rest of the season.,
546,u,0.0,0.0,has joined Cracovia on loan for the rest of the season.,
547,a,100.0,100.0,,
548,a,100.0,100.0,,
153,i,0.0,0.0,Knee injury - Unknown return date,
549,a,,,,
554,a,,,,
555,u,0.0,0.0,has joined Middlesbrough on loan for the rest of the season.,
556,u,0.0,0.0,Has joined AS Saint-Etienne permanently.,
557,a,,,,
558,a,,,,
559,u,0.0,0.0,has joined Minnesota United permanently.,
560,a,,,,
561,a,,,,
562,a,,,,
563,u,0.0,0.0,has joined Moreirense on loan for the rest of the season.,
564,u,0.0,0.0,has joined Arka on loan for the rest of the season.,
668,a,,,,
670,a,,,,
678,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
683,a,100.0,100.0,,
694,a,,,,
735,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
774,a,,,,
775,a,,,,
565,a,,,,
566,a,,,,
567,a,,,,
568,a,,,,
569,a,100.0,100.0,,
570,a,,,,
572,a,100.0,100.0,,
573,a,,,,
574,i,0.0,0.0,Hamstring injury - Expected back 17 Jan,
575,a,,,,
576,u,0.0,0.0,Has joined Stoke City on loan for the rest of the season.,
577,u,0.0,100.0,has joined Borussia Mönchengladbach on loan for the rest of the season.,
578,u,0.0,0.0,has joined Hamburger SV on loan for the rest of the season.,
579,u,0.0,0.0,Has joined Los Angeles FC permanently.,
581,i,0.0,0.0,Anterior cruciate ligament - Unknown return date,
582,a,100.0,100.0,,
583,i,0.0,0.0,Knee injury - Unknown return date,
584,a,,,,
585,a,,,,
586,d,75.0,75.0,Knock - 75% chance of playing,
587,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
588,a,100.0,100.0,,
589,u,0.0,0.0,has joined Villarreal CF on loan for the rest of the season.,
590,u,0.0,0.0,has joined Girona permanently.,
591,a,100.0,100.0,,
592,u,0.0,0.0,Has joined Rangers on loan for the rest of the season.,
598,u,0.0,0.0,Has joined Oxford United on loan for the rest of the season.,
599,a,,,,
673,a,,,,
717,s,0.0,0.0,Suspended until 07 Jan,
726,a,100.0,100.0,,
750,a,,,,
751,a,,,,
149,a,100.0,0.0,,
603,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
604,u,0.0,0.0,has joined Marseille permanently.,
607,u,0.0,0.0,has joined Marseille permanently.,
608,a,100.0,100.0,,
609,d,75.0,,Groin Injury - 75% chance of playing,
610,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
613,a,100.0,100.0,,
614,a,,,,
615,a,100.0,100.0,,
616,u,0.0,0.0,Has joined Fenerbahçe on loan for the rest of the season.,
617,u,0.0,0.0,has joined Genoa on loan for the rest of the season.,
618,a,,,,
619,a,100.0,100.0,,
621,a,,,,
622,u,0.0,0.0,has joined Stevenage on loan for the rest of the season.,
623,a,100.0,100.0,,
624,a,,,,
671,a,,,,
708,a,,,,
718,a,,,,
627,a,,,,
632,a,100.0,100.0,,
633,a,100.0,100.0,,
