id,status,chance_of_playing_next_round,chance_of_playing_this_round,news,news_added
267,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
268,i,0.0,0.0,Knee injury - Unknown return date,
269,a,,,,
270,a,100.0,100.0,,
271,i,0.0,0.0,Hamstring injury - Expected back 21 Feb,
272,a,,,,
273,a,100.0,100.0,,
274,a,,,,
275,a,,,,
276,a,100.0,100.0,,
277,u,0.0,0.0,Has joined Blackpool permanently.,
278,u,0.0,0.0,has joined Caykur Rizespor on loan for the rest of the season.,
279,u,0.0,0.0,Has joined CR Vasco da Gama on loan for the rest of the season.,
280,u,0.0,0.0,Has joined Derby County on loan for the rest of the season.,
284,d,75.0,100.0,Knock - 75% chance of playing,
285,u,0.0,0.0,has joined RC Lens permanently.,
286,a,,,,
690,i,0.0,0.0,Groin Injury - Expected back 25 Jan,
712,a,100.0,100.0,,
762,a,,,,
287,a,,,,
288,a,,,,
290,i,0.0,0.0,Hamstring injury - Expected back 18 Jan,
291,a,,,,
292,a,100.0,100.0,,
293,a,,,,
295,a,100.0,100.0,,
296,a,100.0,100.0,,
298,a,,,,
299,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
300,a,,,,
301,a,,,,
302,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
303,a,,,,
304,a,100.0,100.0,,
240,u,0.0,0.0,has joined AC Milan permanently.,
308,u,0.0,0.0,has joined Accrington on loan for the rest of the season.,
309,u,0.0,0.0,Has joined Bradford City permanently.,
310,a,,,,
311,a,,,,
312,u,0.0,0.0,has joined Rangers permanently.,
313,u,0.0,0.0,has joined Rotherham United on loan for the rest of the season.,
419,a,100.0,100.0,,
243,a,,,,
667,a,100.0,100.0,,
704,u,0.0,0.0,has joined Stockport County on loan for the rest of the season.,
705,a,,,,
728,a,100.0,100.0,,
314,a,,,,
315,u,0.0,0.0,Has joined Millwall on loan for the rest of the season.,
316,a,100.0,100.0,,
317,a,100.0,100.0,,
318,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
321,a,,,,
322,a,100.0,100.0,,
323,a,,,,
324,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
325,a,100.0,100.0,,
326,a,,,,
327,u,0.0,0.0,has joined Palmeiras permanently.,
328,i,0.0,0.0,Hamstring injury - Unknown return date,
329,d,75.0,100.0,Knock - 75% chance of playing,
330,a,,,,
331,a,100.0,100.0,,
332,a,100.0,75.0,,
333,u,0.0,0.0,has joined Strasbourg permanently.,
334,u,0.0,0.0,Has joined Oxford United on loan for the rest of the season.,
335,a,,,,
336,a,,,,
338,i,0.0,0.0,Hamstring injury - Expected back 01 Jan,
664,a,,,,
727,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
731,a,100.0,100.0,,
737,a,,,,
770,a,,,,
339,a,,,,
340,a,,,,
341,a,,,,
342,a,100.0,100.0,,
343,a,100.0,100.0,,
344,a,100.0,100.0,,
345,a,100.0,100.0,,
346,a,,,,
347,a,100.0,100.0,,
348,a,100.0,100.0,,
349,u,0.0,0.0,has joined Werder Bremen on loan for the rest of the season.,
350,a,,,,
351,a,100.0,100.0,,
352,a,100.0,100.0,,
353,i,0.0,0.0,Hamstring injury - Expected back 07 Feb,
242,d,25.0,0.0,Hamstring injury - 25% chance of playing,
354,a,100.0,100.0,,
355,u,0.0,0.0,has joined Pogon Szczecin permanently.,
356,a,,,,
357,u,0.0,0.0,has joined Valencia on loan for the rest of the season.,
358,a,100.0,100.0,,
359,u,0.0,0.0,Has joined Doncaster Rovers on loan for the rest of the season.,
294,i,0.0,0.0,Hamstring injury - Unknown return date,
360,u,0.0,0.0,Has joined Hull City on loan for the rest of the season.,
362,a,100.0,100.0,,
363,u,0.0,0.0,has departed the club as a free agent.,
364,u,0.0,0.0,Has joined RCD Mallorca on loan for the rest of the season.,
365,d,25.0,0.0,Hamstring injury - 25% chance of playing,
493,i,0.0,0.0,Calf injury - Expected back 07 Jan,
698,a,100.0,100.0,,
706,a,,,,
741,a,100.0,100.0,,
366,a,100.0,100.0,,
367,a,,,,
369,a,,,,
370,a,100.0,100.0,,
371,a,,,,
372,a,,,,
373,a,,,,
374,a,100.0,100.0,,
375,d,50.0,100.0,Knock - 50% chance of playing,
376,i,0.0,0.0,Muscle injury - Unknown return date,
378,a,100.0,100.0,,
379,a,,,,
384,d,50.0,0.0,Muscle injury - 50% chance of playing,
385,a,100.0,100.0,,
386,a,100.0,100.0,,
387,s,0.0,75.0,Suspended until 01 Jan,
388,a,100.0,100.0,,
390,a,100.0,100.0,,
392,i,0.0,0.0,Ankle injury - Unknown return date,
393,i,0.0,0.0,Hamstring injury - Unknown return date,
394,u,0.0,0.0,has joined Ajax on loan for the rest of the season.,
397,u,0.0,0.0,Has joined Al-Hilal permanently.,
398,i,0.0,0.0,Hamstring injury - Unknown return date,
499,i,0.0,100.0,Ankle injury - Unknown return date,
661,a,100.0,100.0,,
686,a,,,,
692,i,0.0,0.0,Knee injury - Expected back 01 Sep,
746,a,,,,
760,a,,,,
182,a,,,,
399,u,0.0,0.0,has joined Fenerbache permanently.,
401,a,100.0,100.0,,
402,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
403,a,100.0,100.0,,
404,u,0.0,0.0,has joined Inter Milan on loan for the rest of the season.,
405,a,,,,
406,a,100.0,100.0,,
407,a,,,,
408,a,,,,
409,i,0.0,0.0,Thigh injury - Unknown return date,
410,a,100.0,100.0,,
411,a,100.0,100.0,,
412,u,0.0,0.0,Has joined Girona on loan for the rest of the season.,
413,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
414,a,100.0,100.0,,
415,a,100.0,100.0,,
416,a,,,,
417,a,100.0,100.0,,
418,i,0.0,0.0,Leg injury - Expected back 01 Jan,
420,u,0.0,0.0,has joined Galatasaray permanently.,
421,i,0.0,0.0,Muscle injury - Unknown return date,
422,i,0.0,0.0,Ankle injury - Unknown return date,
423,a,100.0,100.0,,
424,i,0.0,0.0,Hamstring injury - Expected back 27 Jan,
425,u,0.0,0.0,Has joined Bayer Leverkusen on loan for the rest of the season.,
736,a,,,,
739,a,,,,
740,a,,,,
742,a,,,,
763,a,,,,
764,a,,,,
119,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
431,a,,,,
432,u,0.0,0.0,has joined Trabzonspor on loan for the rest of the season.,
433,u,0.0,0.0,On loan to Shrewsbury Town,
435,a,,,,
436,i,0.0,0.0,Back injury - Unknown return date,
437,a,100.0,100.0,,
438,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
439,a,,,,
440,a,100.0,100.0,,
441,a,,,,
442,i,0.0,0.0,Hamstring injury - Unknown return date,
443,a,,,,
444,a,,,,
445,u,0.0,0.0,has joined Sheffield Wednesday on loan for the rest of the season.,
447,a,100.0,100.0,,
449,i,0.0,,Hamstring injury - Unknown return date,
450,a,100.0,100.0,,
451,u,0.0,0.0,Has joined Barcelona on loan for the rest of the season,
452,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
454,u,0.0,0.0,has joined Real Betis permanently.,
455,a,100.0,100.0,,
457,a,100.0,0.0,,
458,i,0.0,100.0,Calf injury - Unknown return date,
459,a,,,,
460,u,0.0,0.0,Has joined West Bromwich Albion on loan for the rest of the season.,
462,a,,,,
463,a,,,,
52,a,100.0,100.0,,
135,a,100.0,100.0,,
469,d,75.0,75.0,Groin Injury - 75% chance of playing,
471,a,,,,
472,u,0.0,0.0,Has joined Sevilla on loan for the rest of the season.,
473,a,100.0,75.0,,
475,d,25.0,0.0,Back injury - 25% chance of playing,
480,d,25.0,0.0,Lack of match fitness - 25% chance of playing,
481,a,,,,
482,a,100.0,100.0,,
484,u,0.0,0.0,has joined Middlesbrough on loan for the rest of the season.,
485,a,100.0,100.0,,
486,a,,,,
487,a,,,,
488,a,,,,
489,a,,,,
490,a,100.0,100.0,,
491,a,100.0,100.0,,
492,u,0.0,0.0,has joined KVC Westerlo on loan for the rest of the season.,
494,a,100.0,100.0,,
495,u,0.0,0.0,Has departed the club as a free agent.,
496,u,0.0,0.0,has joined Sparta Prague permanently.,
497,a,100.0,100.0,,
498,u,0.0,0.0,Has joined Leyton Orient on loan for the rest of the season.,
500,d,25.0,25.0,Ankle injury - 25% chance of playing,
501,a,,,,
674,a,,,,
689,a,,,,
714,a,,,,
765,a,,,,
12,a,100.0,100.0,,
426,a,,,,
506,a,100.0,100.0,,
507,d,25.0,0.0,Lack of match fitness - 25% chance of playing,
508,a,,,,
509,u,0.0,0.0,has joined Real Oviedo on loan for the rest of the season.,
510,a,,,,
511,a,,,,
512,u,0.0,0.0,has joined Rio Ave on loan for the rest of the season.,
513,a,,,,
514,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
515,a,100.0,100.0,,
516,a,100.0,100.0,,
518,u,0.0,0.0,has joined Besiktas on loan for the rest of the season.,
519,a,100.0,75.0,,
522,i,0.0,0.0,Hamstring injury - Expected back 17 Jan,
523,u,0.0,0.0,has joined Rio Ave on loan for the rest of the season.,
525,i,0.0,0.0,Knee injury - Unknown return date,
526,a,,,,
527,a,100.0,50.0,,
675,a,100.0,100.0,,
693,a,,,,
696,a,,,,
699,a,100.0,100.0,,
716,a,,,,
529,a,,,,
530,a,,,,
531,a,100.0,100.0,,
532,a,,,,
533,i,0.0,0.0,Shoulder injury - Unknown return date,
534,a,,,,
535,a,100.0,100.0,,
536,a,100.0,100.0,,
537,u,0.0,0.0,has joined Wycombe Wanderers on loan for the rest of the season.,
539,s,0.0,0.0,Suspended until 01 Jan,
540,a,,,,
542,u,0.0,0.0,has joined Wolfsburg on loan for the rest of the season.,
543,a,,,,
544,i,0.0,100.0,International Duty - Unknown return date,
545,u,0.0,0.0,has joined Birmingham City on loan for the rest of the season.,
546,u,0.0,0.0,has joined Cracovia on loan for the rest of the season.,
547,a,100.0,100.0,,
548,a,100.0,100.0,,
549,a,,,,
550,a,,,,
551,a,,,,
552,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
553,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
555,u,0.0,0.0,has joined Middlesbrough on loan for the rest of the season.,
556,u,0.0,0.0,Has joined AS Saint-Etienne permanently.,
461,a,,,,
557,a,,,,
558,a,,,,
559,u,0.0,0.0,has joined Minnesota United permanently.,
560,a,,,,
561,a,,,,
562,a,,,,
563,u,0.0,0.0,has joined Moreirense on loan for the rest of the season.,
564,u,0.0,0.0,has joined Arka on loan for the rest of the season.,
668,a,,,,
670,a,,,,
678,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
683,a,100.0,100.0,,
694,a,,,,
724,a,,,,
730,a,,,,
735,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
566,a,,,,
567,a,,,,
568,a,,,,
571,a,100.0,100.0,,
573,a,,,,
574,i,0.0,0.0,Hamstring injury - Expected back 17 Jan,
575,a,,,,
576,u,0.0,0.0,Has joined Stoke City on loan for the rest of the season.,
577,d,75.0,75.0,Lack of match fitness - 75% chance of playing,
578,u,0.0,0.0,has joined Hamburger SV on loan for the rest of the season.,
580,a,,,,
581,i,0.0,0.0,Anterior cruciate ligament - Unknown return date,
582,a,100.0,100.0,,
483,a,,,,
584,a,,,,
585,a,,,,
586,a,100.0,100.0,,
587,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
588,a,100.0,100.0,,
589,u,0.0,0.0,has joined Villarreal CF on loan for the rest of the season.,
593,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
594,u,0.0,0.0,Has joined Portsmouth on loan for the rest of the season.,
753,a,,,,
595,a,,,,
596,i,0.0,0.0,Ankle injury - Unknown return date,
597,a,,,,
598,u,0.0,0.0,Has joined Oxford United on loan for the rest of the season.,
673,a,,,,
717,s,0.0,,Suspended until 07 Jan,
726,a,100.0,100.0,,
745,a,,,,
750,a,,,,
751,a,,,,
149,a,100.0,100.0,,
600,a,,,,
601,u,0.0,0.0,has joined Aris Limassol permanently.,
602,a,,,,
603,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
604,u,0.0,0.0,has joined Marseille permanently.,
605,a,,,,
606,a,100.0,100.0,,
607,u,0.0,0.0,has joined Marseille permanently.,
608,d,75.0,100.0,Knock - 75% chance of playing,
609,a,,,,
611,u,0.0,0.0,Has joined Swansea City on loan for the rest of the season.,
612,a,100.0,100.0,,
613,a,100.0,100.0,,
614,a,,,,
615,a,100.0,100.0,,
620,a,100.0,100.0,,
621,a,,,,
622,u,0.0,0.0,has joined Stevenage on loan for the rest of the season.,
623,a,100.0,100.0,,
624,a,,,,
625,a,100.0,100.0,,
626,a,,,,
659,a,,,,
715,a,,,,
671,a,,,,
679,a,,,,
708,a,,,,
718,a,,,,
738,a,100.0,100.0,,
747,a,,,,
758,a,,,,
628,a,,,,
629,i,0.0,0.0,Ankle injury - Unknown return date,
631,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
632,a,100.0,100.0,,
633,d,75.0,0.0,Knock - 75% chance of playing,
634,a,100.0,0.0,,
635,i,0.0,0.0,Groin Injury - Expected back 17 Jan,
636,a,,,,
637,i,0.0,100.0,Hamstring injury - Unknown return date,
638,a,100.0,100.0,,
639,u,0.0,0.0,On loan to FC Alverca,
640,u,0.0,0.0,has joined Porto on loan for the rest of the season.,
641,a,,,,
657,i,0.0,0.0,Knee injury - Unknown return date,
658,a,,,,
663,a,,,,
682,a,,,,
709,a,100.0,100.0,,
720,a,,,,
749,a,,,,
766,a,,,,
767,a,,,,
570,a,,,,
579,u,0.0,0.0,Has joined Los Angeles FC permanently.,
599,a,,,,
60,a,,,,
61,u,0.0,0.0,Has joined Real Oviedo permanently.,
62,a,,,,
752,a,,,,
643,a,100.0,100.0,,
37,a,100.0,100.0,,
38,a,100.0,100.0,,
39,a,,,,
468,u,0.0,0.0,has joined Northampton Town on loan for the rest of the season.,
681,a,100.0,100.0,,
733,a,,,,
653,u,0.0,0.0,Signed by CD Tondela,
654,a,100.0,100.0,,
40,i,0.0,0.0,Hamstring injury - Expected back 30 Dec,
41,i,0.0,0.0,Calf injury - Expected back 30 Dec,
42,a,100.0,100.0,,
43,u,0.0,0.0,Has joined Girona permanently.,
44,a,100.0,100.0,,
610,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
695,a,,,,
56,u,0.0,0.0,Season-long loan to Benfica,
63,a,,,,
212,u,0.0,0.0,Has joined Cercle Brugge on loan for the rest of the season.,
213,a,,,,
86,a,100.0,100.0,,
137,a,,,,
183,a,,,,
230,a,100.0,100.0,,
307,a,,,,
743,a,,,,
707,a,,,,
281,a,,,,
337,a,100.0,100.0,,
368,a,,,,
106,a,,,,
383,u,0.0,0.0,Has joined Bayern Munch permanently.,
400,a,,,,
465,u,0.0,0.0,has joined Napoli on loan for the rest of the season.,
467,a,,,,
297,a,,,,
502,a,100.0,75.0,,
503,u,0.0,0.0,Has joined Palmeiras permanently.,
505,a,,,,
434,a,,,,
517,a,,,,
520,u,0.0,0.0,Has joined Wrexham permanently.,
448,a,,,,
521,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
142,u,0.0,0.0,Has joined Union SG permanently,
541,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
474,a,100.0,100.0,,
554,a,,,,
156,a,,,,
504,u,0.0,0.0,Has joined Lyon permanently.,
565,a,,,,
569,s,0.0,100.0,Suspended until 01 Jan,
630,a,,,,
583,i,0.0,0.0,Knee injury - Unknown return date,
669,i,0.0,,Knock - Unknown return date,
590,u,0.0,0.0,has joined Girona permanently.,
648,i,0.0,0.0,Calf injury - Expected back 18 Jan,
649,u,0.0,0.0,Has joined FC Metz on loan for the rest of the season.,
53,a,,,,
54,a,,,,
55,i,0.0,0.0,Knee injury - Expected back 07 Feb,
57,u,0.0,0.0,Has joined Preston North End on loan for the rest of the season.,
58,a,100.0,100.0,,
59,a,100.0,100.0,,
64,a,100.0,100.0,,
65,u,0.0,0.0,has joined Huddersfield Town on loan for the rest of the season.,
768,a,,,,
192,a,,,,
193,a,100.0,0.0,,
194,i,0.0,0.0,Hamstring injury - Unknown return date,
195,a,100.0,100.0,,
196,u,0.0,0.0,Has joined Sparta Rotterdam on loan for the rest of the season.,
197,a,,,,
147,u,0.0,0.0,Has joined AC Milan permanently,
723,a,100.0,100.0,,
732,a,,,,
223,a,,,,
319,a,,,,
320,a,,,,
361,u,0.0,0.0,has joined Hull City permanently.,
282,u,0.0,0.0,has joined Portsmouth permanently.,
283,a,100.0,100.0,,
660,a,100.0,100.0,,
665,a,100.0,100.0,,
289,a,,,,
691,a,100.0,100.0,,
305,u,0.0,0.0,has joined Preston North End on loan for the rest of the season.,
306,a,,,,
380,a,,,,
381,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
382,a,100.0,100.0,,
446,a,,,,
175,a,,,,
377,u,0.0,0.0,has joined AS Roma on loan for the rest of the season.,
464,u,0.0,0.0,has joined Leyton Orient on loan for the rest of the season.,
466,a,100.0,100.0,,
755,a,,,,
769,a,,,,
395,u,0.0,0.0,Has joined Lyon permanently.,
396,a,,,,
476,i,0.0,0.0,Rib Injury - Expected back 18 Jan,
477,i,0.0,0.0,Knee injury - Expected back 04 Jan,
478,i,0.0,0.0,Hamstring injury - Expected back 04 Jan,
479,i,0.0,0.0,Knee injury - Expected back 04 Jan,
528,a,,,,
572,a,100.0,75.0,,
729,u,0.0,0.0,has joined Botafogo on loan for the rest of the season.,
734,a,100.0,100.0,,
616,u,0.0,0.0,Has joined Fenerbahçe on loan for the rest of the season.,
617,u,0.0,0.0,has joined Genoa on loan for the rest of the season.,
618,a,,,,
619,a,100.0,100.0,,
642,a,100.0,100.0,,
650,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
652,a,,,,
655,u,0.0,0.0,has joined Borussia Dortmund permanently.,
656,u,0.0,0.0,has joined LASK on loan for the rest of the season.,
23,u,0.0,0.0,has joined Hamburger on loan for the rest of the season.,
24,a,100.0,100.0,,
25,a,,,,
26,a,100.0,100.0,,
591,a,100.0,100.0,,
592,u,0.0,0.0,Has joined Rangers on loan for the rest of the season.,
719,a,100.0,100.0,,
754,a,,,,
757,a,,,,
184,u,0.0,0.0,has joined FC Fredericia permanently.,
185,a,,,,
186,i,0.0,0.0,Achilles injury - Unknown return date,
187,a,100.0,100.0,,
188,a,,,,
189,u,0.0,0.0,Has joined Stockport County on loan for the rest of the season.,
684,a,,,,
627,a,,,,
190,a,,,,
191,d,75.0,,Knock - 75% chance of playing,
201,u,0.0,0.0,has joined Swansea City on loan for the rest of the season.,
644,i,0.0,0.0,Hamstring injury - Expected back 24 Jan,
645,a,100.0,100.0,,
646,a,100.0,100.0,,
647,u,0.0,0.0,Has joined Real Sociedad permanently.,
651,a,,,,
202,a,100.0,100.0,,
204,u,0.0,0.0,has joined Kocaelispor  permanently.,
427,a,,,,
428,u,0.0,0.0,Has joined Middlesbrough on loan for the rest of the season.,
429,a,,,,
430,a,100.0,100.0,,
