id,status,chance_of_playing_next_round,chance_of_playing_this_round,news,news_added
14,u,0.0,0.0,has joined Morecambe on loan for the rest of the season.,
15,a,,,,
16,a,100.0,100.0,,
17,a,100.0,100.0,,
18,a,100.0,100.0,,
20,a,100.0,100.0,,
21,a,100.0,100.0,,
22,a,,,,
23,u,0.0,0.0,has joined Hamburger on loan for the rest of the season.,
24,a,100.0,100.0,,
25,u,0.0,,has joined Marseille on loan for the rest of the season.,
26,a,100.0,100.0,,
28,u,0.0,0.0,has joined Shrewsbury Town on loan for the rest of the season.,
793,a,,,,
242,d,75.0,0.0,Lack of match fitness - 75% chance of playing,
431,a,,,,
60,a,,,,
61,u,0.0,0.0,Has joined Real Oviedo permanently.,
63,a,,,,
319,a,,,,
501,a,,,,
701,u,0.0,0.0,has joined Annecy on loan for the rest of the season.,
702,a,,,,
703,a,,,,
781,a,,,,
792,d,25.0,0.0,Knock - 25% chance of playing,
183,a,,,,
753,a,,,,
184,u,0.0,0.0,has joined FC Fredericia permanently.,
185,a,,,,
186,i,0.0,0.0,Achilles injury - Unknown return date,
187,a,100.0,100.0,,
188,u,0.0,0.0,has joined Lugano permanently.,
189,u,0.0,0.0,Has joined Stockport County on loan for the rest of the season.,
190,a,,,,
191,a,100.0,100.0,,
340,a,,,,
341,a,,,,
217,a,100.0,100.0,,
676,a,100.0,100.0,,
680,a,100.0,100.0,,
722,a,,,,
88,a,100.0,100.0,,
90,a,100.0,100.0,,
91,u,0.0,0.0,Has joined Cruzeiro on loan for the rest of the season.,
93,u,0.0,0.0,has joined Marseille on loan for the rest of the season.,
94,u,0.0,0.0,has joined Novi Pazar on loan for the rest of the season.,
380,a,,,,
96,u,0.0,0.0,has joined Barnet on loan for the rest of the season.,
97,a,100.0,100.0,,
98,d,75.0,0.0,Muscle injury - 75% chance of playing,
99,u,0.0,0.0,has joined HNK Rijeka permanently.,
100,a,,,,
391,i,0.0,0.0,Hamstring injury - Unknown return date,
113,a,100.0,100.0,,
114,a,100.0,100.0,,
598,u,0.0,0.0,Has joined Oxford United on loan for the rest of the season.,
599,a,,,,
673,d,75.0,,Knock - 75% chance of playing,
745,a,,,,
752,a,,,,
761,a,,,,
230,a,100.0,100.0,,
231,u,0.0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,
238,a,100.0,100.0,,
239,a,100.0,75.0,,
444,a,,,,
445,u,0.0,0.0,has joined Sheffield Wednesday on loan for the rest of the season.,
446,a,,,,
240,u,0.0,0.0,has joined AC Milan permanently.,
241,a,100.0,100.0,,
248,u,0.0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,
249,a,,,,
651,a,,,,
663,a,,,,
11,a,100.0,100.0,,
19,a,100.0,100.0,,
29,u,0.0,0.0,has joined Hamburger permanently.,
30,a,100.0,100.0,,
31,a,100.0,100.0,,
266,a,,,,
662,a,100.0,0.0,,
666,a,100.0,100.0,,
700,i,0.0,0.0,Ankle injury - Unknown return date,
711,a,,,,
725,d,75.0,75.0,Lack of match fitness - 75% chance of playing,
759,a,,,,
32,d,75.0,75.0,Calf injury - 75% chance of playing,
34,u,0.0,0.0,Has joined Port Vale on loan for the rest of the season.,
35,u,0.0,0.0,Has joined Stevenage permanently.,
36,a,100.0,100.0,,
37,a,100.0,100.0,,
38,a,100.0,100.0,,
39,a,,,,
291,a,,,,
292,a,100.0,100.0,,
40,a,100.0,100.0,,
41,a,100.0,100.0,,
42,a,100.0,100.0,,
43,u,0.0,0.0,Has joined Girona permanently.,
44,a,100.0,100.0,,
45,a,,,,
46,u,0.0,0.0,has joined Anderlecht on loan for the rest of the season.,
47,a,100.0,100.0,,
48,a,100.0,100.0,,
49,a,100.0,0.0,,
50,a,100.0,100.0,,
51,u,0.0,0.0,has joined West Bromwich Albion on loan for the rest of the season,
53,u,0.0,0.0,has joined Roma on loan for the rest of the season.,
54,i,0.0,,Knee injury - Unknown return date,
55,i,0.0,0.0,Knee injury - Expected back 07 Feb,
56,u,0.0,0.0,Season-long loan to Benfica,
57,u,0.0,0.0,Has joined Preston North End on loan for the rest of the season.,
62,a,,,,
64,a,100.0,100.0,,
65,u,0.0,0.0,has joined Huddersfield Town on loan for the rest of the season.,
389,a,100.0,100.0,,
456,a,100.0,100.0,,
677,a,100.0,100.0,,
688,a,,,,
710,a,,,,
719,a,100.0,100.0,,
754,a,,,,
757,a,,,,
192,a,,,,
193,a,100.0,100.0,,
194,i,0.0,0.0,Hamstring injury - Unknown return date,
201,u,0.0,0.0,has joined Swansea City on loan for the rest of the season.,
202,a,100.0,100.0,,
203,a,,,,
204,u,0.0,0.0,has joined Kocaelispor  permanently.,
205,i,0.0,0.0,Knee injury - Expected back 30 Sep,
206,a,,,,
207,a,100.0,100.0,,
208,u,0.0,0.0,has joined Paris FC on loan for the rest of the season.,
209,a,,,,
210,a,,,,
211,u,0.0,0.0,has joined Leicester City on loan for the rest of the season.,
212,u,0.0,0.0,Has joined Cercle Brugge on loan for the rest of the season.,
213,a,,,,
214,i,0.0,0.0,Ankle injury - Unknown return date,
215,d,75.0,0.0,Lack of match fitness - 75% chance of playing,
69,a,,,,
70,u,0.0,0.0,Has joined Lechia Gdansk on loan for the rest of the season.,
71,u,0.0,0.0,Has joined Paris Saint-Germain permanently.,
72,a,100.0,100.0,,
73,a,100.0,100.0,,
343,a,100.0,100.0,,
344,i,0.0,100.0,Hamstring injury - Expected back 10 Feb,
74,a,,,,
75,d,25.0,25.0,Muscle injury - 25% chance of playing,
669,a,100.0,100.0,,
675,a,100.0,100.0,,
77,a,,,,
78,u,0.0,0.0,has joined Celtic on loan for the rest of the season.,
79,u,0.0,0.0,has joined West Bromwich Albion permanently.,
80,i,0.0,100.0,Knock - Unknown return date,
81,i,0.0,0.0,Knee injury - Expected back 09 May,
84,i,0.0,,Hamstring injury - Unknown return date,
85,i,0.0,0.0,Knee injury - Expected back 21 Feb,
87,a,100.0,75.0,,
95,u,0.0,0.0,has joined Olympiakos permanently.,
685,a,100.0,100.0,,
697,a,,,,
713,a,,,,
721,a,100.0,100.0,,
782,a,,,,
799,a,,,,
83,a,100.0,100.0,,
101,a,100.0,100.0,,
102,a,,,,
103,u,0.0,0.0,has joined Shrewsbury Town on loan for the rest of the season.,
105,a,,,,
106,a,,,,
107,a,,,,
108,a,100.0,100.0,,
109,a,,,,
110,a,,,,
111,a,100.0,100.0,,
112,u,0.0,0.0,Has joined Southampton permanently.,
115,u,0.0,0.0,has joined Dender on loan for the rest of the season.,
116,a,100.0,100.0,,
117,u,0.0,0.0,has joined Kaiserslautern on loan for the rest of the season.,
118,u,0.0,0.0,Has joined Rangers on loan for the rest of the season.,
127,u,0.0,100.0,has joined Swansea City on loan for the rest of the season.,
128,a,100.0,0.0,,
131,u,0.0,0.0,has joined Oxford United on loan for the rest of the season.,
132,a,100.0,100.0,,
133,u,0.0,0.0,has joined Oxford United permanently.,
134,u,0.0,0.0,Has joined Wigan on loan for the rest of the season,
136,a,100.0,100.0,,
797,a,,,,
141,u,0.0,0.0,Has joined Coventry City on loan for the rest of the season.,
148,a,,,,
150,u,0.0,0.0,has joined Fiorentina permanently.,
155,u,0.0,0.0,has joined Harrogate Town on loan until January.,
166,a,100.0,100.0,,
181,a,,,,
232,i,0.0,100.0,Hamstring injury - Unknown return date,
236,a,100.0,100.0,,
243,a,,,,
244,i,0.0,0.0,Thigh injury - Unknown return date,
453,a,,,,
672,a,100.0,100.0,,
743,a,,,,
789,a,,,,
253,a,,,,
261,a,100.0,100.0,,
264,u,0.0,0.0,Has joined Colorado Rapids permanently.,
661,a,100.0,100.0,,
686,a,,,,
692,i,0.0,0.0,Knee injury - Expected back 01 Sep,
82,a,100.0,100.0,,
182,a,,,,
270,a,100.0,100.0,,
271,i,0.0,0.0,Hamstring injury - Expected back 21 Feb,
273,a,100.0,100.0,,
275,u,0.0,0.0,has joined AJ Auxerre permanently.,
276,a,100.0,100.0,,
429,a,,,,
284,i,0.0,0.0,Hamstring injury - Unknown return date,
285,u,0.0,0.0,has joined RC Lens permanently.,
286,a,,,,
580,a,,,,
690,d,25.0,0.0,Groin Injury - 25% chance of playing,
712,a,100.0,100.0,,
723,a,100.0,100.0,,
732,a,,,,
762,a,,,,
780,a,,,,
798,a,,,,
287,a,,,,
288,a,,,,
289,u,0.0,,has joined Cardiff City permanently.,
290,d,75.0,25.0,Lack of match fitness - 75% chance of playing,
303,a,,,,
304,i,0.0,0.0,Knock - Unknown return date,
305,a,100.0,100.0,,
306,a,,,,
308,u,0.0,0.0,has joined Accrington on loan for the rest of the season.,
309,u,0.0,0.0,Has joined Bradford City permanently.,
310,a,,,,
311,a,,,,
419,i,0.0,100.0,Foot injury - Unknown return date,
630,a,,,,
667,a,100.0,100.0,,
704,u,0.0,0.0,has joined Stockport County on loan for the rest of the season.,
705,a,,,,
707,a,,,,
728,a,100.0,100.0,,
314,a,,,,
315,a,100.0,100.0,,
316,a,100.0,100.0,,
317,a,100.0,100.0,,
320,a,,,,
328,a,100.0,100.0,,
329,a,100.0,100.0,,
332,i,0.0,100.0,Hamstring injury - Expected back 22 Feb,
168,a,100.0,100.0,,
339,a,,,,
342,a,100.0,100.0,,
347,d,75.0,100.0,Muscle injury - 75% chance of playing,
349,u,0.0,0.0,has joined Werder Bremen on loan for the rest of the season.,
350,a,,,,
351,a,100.0,100.0,,
352,u,0.0,100.0,has joined ACF Fiorentina on loan for the rest of the season.,
353,d,25.0,0.0,Lack of match fitness - 25% chance of playing,
354,a,100.0,100.0,,
355,u,0.0,0.0,has joined Pogon Szczecin permanently.,
356,a,,,,
357,u,0.0,0.0,has joined Valencia on loan for the rest of the season.,
358,a,100.0,100.0,,
359,u,0.0,0.0,Has joined Doncaster Rovers on loan for the rest of the season.,
360,u,0.0,0.0,Has joined Hull City on loan for the rest of the season.,
361,u,0.0,0.0,has joined Hull City permanently.,
362,a,100.0,100.0,,
363,u,0.0,0.0,has departed the club as a free agent.,
364,u,0.0,0.0,Has joined RCD Mallorca on loan for the rest of the season.,
365,a,100.0,100.0,,
493,a,100.0,100.0,,
660,d,75.0,100.0,Muscle injury - 75% chance of playing,
665,a,100.0,100.0,,
691,a,100.0,100.0,,
698,a,100.0,100.0,,
706,a,,,,
741,u,0.0,0.0,has joined Rotherham United on loan for the rest of the season.,
787,a,,,,
487,a,,,,
488,d,75.0,,Ankle injury - 75% chance of playing,
629,a,100.0,100.0,,
631,a,100.0,100.0,,
632,a,100.0,100.0,,
366,a,100.0,100.0,,
367,a,,,,
373,a,,,,
374,d,25.0,100.0,Personal Reasons - 25% chance of playing,
375,i,0.0,0.0,Knee injury - Expected back 01 Jun,
376,a,100.0,100.0,,
377,u,0.0,0.0,has joined AS Roma on loan for the rest of the season.,
378,a,100.0,100.0,,
379,a,,,,
381,a,100.0,0.0,,
382,a,100.0,100.0,,
383,u,0.0,0.0,Has joined Bayern Munch permanently.,
385,d,50.0,100.0,Knock - 50% chance of playing,
386,a,100.0,100.0,,
387,a,100.0,100.0,,
393,i,0.0,0.0,Hamstring injury - Unknown return date,
394,u,0.0,0.0,has joined Ajax on loan for the rest of the season.,
395,u,0.0,0.0,Has joined Lyon permanently.,
396,a,,,,
397,u,0.0,0.0,Has joined Al-Hilal permanently.,
398,i,0.0,0.0,Hamstring injury - Unknown return date,
499,i,0.0,0.0,Ankle injury - Unknown return date,
760,a,,,,
260,a,100.0,25.0,,
399,u,0.0,0.0,has joined Fenerbache permanently.,
406,a,100.0,100.0,,
407,d,75.0,,Illness - 75% chance of playing,
408,i,0.0,0.0,Hamstring injury - Expected back 11 Feb,
509,u,0.0,0.0,has joined Real Oviedo on loan for the rest of the season.,
510,a,,,,
605,a,,,,
606,a,100.0,75.0,,
682,a,,,,
695,a,,,,
709,a,100.0,100.0,,
512,u,0.0,0.0,has joined Rio Ave on loan for the rest of the season.,
515,a,100.0,100.0,,
516,a,100.0,100.0,,
1,a,,,,
2,a,,,,
3,u,0.0,0.0,Has joined Werder Bremen on loan for the rest of the season.,
409,i,0.0,0.0,Thigh injury - Unknown return date,
410,a,100.0,100.0,,
411,a,100.0,100.0,,
412,u,0.0,0.0,Has joined Girona on loan for the rest of the season.,
414,a,100.0,100.0,,
415,i,0.0,0.0,Thigh injury - Expected back 21 Feb,
425,u,0.0,0.0,has joined Girona on loan for the rest of the season.,
427,a,,,,
428,u,0.0,0.0,Has joined Middlesbrough on loan for the rest of the season.,
430,a,100.0,100.0,,
736,a,,,,
739,a,,,,
740,a,,,,
742,a,,,,
119,a,100.0,100.0,,
432,u,0.0,0.0,has joined Trabzonspor on loan for the rest of the season.,
433,u,0.0,0.0,On loan to Shrewsbury Town,
435,a,,,,
436,i,0.0,0.0,Back injury - Unknown return date,
536,a,100.0,100.0,,
438,a,100.0,0.0,,
440,a,100.0,100.0,,
441,a,,,,
442,a,100.0,100.0,,
447,a,100.0,100.0,,
448,a,,,,
450,a,100.0,100.0,,
452,a,100.0,100.0,,
454,u,0.0,0.0,has joined Real Betis permanently.,
455,a,100.0,100.0,,
457,a,100.0,100.0,,
458,a,100.0,100.0,,
459,a,,,,
466,d,25.0,100.0,Knock - 25% chance of playing,
681,a,100.0,100.0,,
733,a,,,,
755,a,100.0,0.0,,
135,a,100.0,100.0,,
469,a,100.0,100.0,,
472,u,0.0,0.0,Has joined Sevilla on loan for the rest of the season.,
474,i,0.0,0.0,Ankle injury - Expected back 18 Apr,
475,a,100.0,100.0,,
477,i,0.0,0.0,Hamstring injury - Unknown return date,
478,a,100.0,100.0,,
479,i,0.0,0.0,Knee injury - Unknown return date,
480,d,25.0,25.0,Lack of match fitness - 25% chance of playing,
481,a,,,,
482,u,0.0,0.0,has joined Bradford City on loan for the rest of the season.,
483,a,,,,
486,a,100.0,100.0,,
490,a,100.0,100.0,,
491,a,100.0,100.0,,
492,u,0.0,0.0,has joined Cadiz on loan for the rest of the season.,
494,a,100.0,100.0,,
579,u,0.0,0.0,Has joined Los Angeles FC permanently.,
495,u,0.0,0.0,Has departed the club as a free agent.,
496,u,0.0,0.0,has joined Sparta Prague permanently.,
497,a,100.0,100.0,,
498,u,0.0,0.0,has joined Bradford City on loan for the rest of the season.,
500,d,50.0,0.0,Lack of match fitness - 50% chance of playing,
674,a,,,,
684,a,,,,
714,a,,,,
765,a,,,,
772,a,,,,
12,a,100.0,0.0,,
426,a,,,,
502,a,100.0,100.0,,
503,u,0.0,0.0,Has joined Palmeiras permanently.,
504,u,0.0,0.0,Has joined Lyon permanently.,
717,a,100.0,100.0,,
726,a,100.0,100.0,,
768,a,,,,
505,a,,,,
506,d,75.0,100.0,Hamstring injury - 75% chance of playing,
507,a,100.0,100.0,,
508,a,,,,
511,a,,,,
514,a,100.0,100.0,,
199,d,75.0,75.0,Lack of match fitness - 75% chance of playing,
200,a,100.0,100.0,,
517,a,,,,
518,u,0.0,0.0,has joined Besiktas on loan for the rest of the season.,
519,a,100.0,100.0,,
520,u,0.0,0.0,Has joined Wrexham permanently.,
617,u,0.0,0.0,has joined Genoa on loan for the rest of the season.,
521,a,100.0,100.0,,
522,a,100.0,75.0,,
523,a,100.0,0.0,,
524,u,0.0,0.0,Has joined Swansea City permanently.,
525,i,0.0,0.0,Knee injury - Unknown return date,
526,d,75.0,,Hip injury - 75% chance of playing,
527,a,100.0,100.0,,
693,a,,,,
696,u,0.0,0.0,has joined Eintracht Frankfurt on loan for the rest of the season.,
699,a,100.0,100.0,,
715,i,0.0,0.0,Knee injury - Unknown return date,
734,a,100.0,100.0,,
528,a,,,,
529,a,,,,
530,u,0.0,,has joined US Boulogne CO permanently.,
531,a,100.0,100.0,,
555,u,0.0,0.0,has joined Middlesbrough on loan for the rest of the season.,
557,a,,,,
558,u,0.0,0.0,has joined MK Dons permanently.,
559,u,0.0,0.0,has joined Minnesota United permanently.,
560,a,100.0,100.0,,
561,a,,,,
562,a,,,,
563,u,0.0,0.0,has joined Moreirense on loan for the rest of the season.,
564,u,0.0,0.0,has joined Arka on loan for the rest of the season.,
668,a,,,,
670,a,,,,
678,i,0.0,0.0,Ankle injury - Expected back 22 Feb,
683,a,100.0,100.0,,
694,a,,,,
724,a,,,,
730,a,100.0,100.0,,
735,i,0.0,0.0,Knee injury - Expected back 11 Feb,
774,a,,,,
775,u,0.0,0.0,has joined Exeter City on loan for the rest of the season.,
565,a,,,,
566,a,,,,
567,a,,,,
570,a,,,,
571,i,0.0,100.0,Ankle injury - Unknown return date,
572,a,100.0,100.0,,
574,a,100.0,100.0,,
576,u,0.0,0.0,Has joined Stoke City on loan for the rest of the season.,
577,u,0.0,0.0,has joined Borussia Mönchengladbach on loan for the rest of the season.,
578,u,0.0,0.0,has joined Hamburger SV on loan for the rest of the season.,
581,i,0.0,0.0,Anterior cruciate ligament - Unknown return date,
582,i,0.0,0.0,Thigh injury - Expected back 11 Apr,
583,i,0.0,0.0,Knee injury - Unknown return date,
586,i,0.0,75.0,Ankle injury - Unknown return date,
587,a,100.0,100.0,,
592,u,0.0,0.0,Has joined Rangers on loan for the rest of the season.,
593,a,100.0,0.0,,
594,u,0.0,0.0,has joined Coventry City on loan for the rest of the season.,
58,i,0.0,0.0,Knee injury - Unknown return date,
59,a,100.0,0.0,,
597,i,0.0,0.0,Hamstring injury - Expected back 01 Mar,
796,a,,,,
149,a,100.0,100.0,,
601,u,0.0,0.0,has joined Aris Limassol permanently.,
602,u,0.0,0.0,has joined MTK Budapest on loan for the rest of the season.,
603,a,100.0,0.0,,
604,u,0.0,0.0,has joined Marseille permanently.,
607,u,0.0,0.0,has joined Marseille permanently.,
608,a,100.0,100.0,,
609,a,100.0,100.0,,
610,a,100.0,100.0,,
611,u,0.0,0.0,has joined Leyton Orient on loan for the rest of the season.,
612,i,0.0,75.0,Back injury - Unknown return date,
613,a,100.0,100.0,,
614,a,,,,
615,a,100.0,100.0,,
616,u,0.0,0.0,Has joined Fenerbahçe on loan for the rest of the season.,
618,a,,,,
622,u,0.0,0.0,has joined Stevenage on loan for the rest of the season.,
624,a,,,,
625,u,0.0,0.0,has joined AC Milan on loan for the rest of the season.,
626,u,0.0,0.0,has joined VfL Bochum 1848 on loan for the rest of the season.,
659,a,,,,
671,a,,,,
679,a,,,,
708,a,100.0,75.0,,
216,i,0.0,0.0,Knee injury - Expected back 25 Apr,
776,a,,,,
784,a,,,,
66,u,0.0,0.0,Has joined Botafogo permanently.,
67,a,,,,
68,i,0.0,0.0,Ankle injury - Unknown return date,
159,d,25.0,25.0,Lack of match fitness - 25% chance of playing,
160,a,100.0,100.0,,
161,u,0.0,0.0,has joined Strasbourg permanently.,
718,a,,,,
738,d,25.0,25.0,Back injury - 25% chance of playing,
785,a,,,,
791,a,,,,
802,a,,,,
627,a,,,,
628,a,,,,
633,a,100.0,100.0,,
634,a,100.0,100.0,,
635,a,100.0,100.0,,
638,u,0.0,0.0,has joined Sheffield United on loan for the rest of the season.,
641,u,0.0,0.0,has joined Crewe Alexandra on loan for the rest of the season.,
642,a,100.0,100.0,,
643,a,100.0,100.0,,
644,i,0.0,0.0,Hamstring injury - Expected back 31 Jan,
645,a,100.0,100.0,,
648,u,0.0,0.0,has joined Paris FC on loan for the rest of the season.,
650,d,75.0,75.0,Illness - 75% chance of playing,
120,a,100.0,100.0,,
121,a,,,,
176,u,0.0,0.0,has joined Dinamo Bucharest permanently.,
177,u,0.0,0.0,Has joined Los Angeles FC on loan for the rest of the season.,
237,a,100.0,100.0,,
277,u,0.0,0.0,Has joined Blackpool permanently.,
293,a,,,,
294,a,100.0,25.0,,
295,s,0.0,0.0,Suspended until 31 Jan,
298,a,,,,
299,a,100.0,0.0,,
300,a,,,,
302,a,100.0,0.0,,
369,a,,,,
370,a,100.0,100.0,,
307,a,,,,
318,a,100.0,0.0,,
321,a,,,,
322,d,75.0,0.0,Lack of match fitness - 75% chance of playing,
323,a,,,,
324,a,100.0,0.0,,
325,d,75.0,100.0,Fatigue - 75% chance of playing,
326,a,,,,
327,u,0.0,0.0,has joined Palmeiras permanently.,
422,i,0.0,0.0,Ankle injury - Unknown return date,
423,d,25.0,75.0,Knock - 25% chance of playing,
664,a,,,,
731,a,100.0,100.0,,
737,a,,,,
770,a,,,,
786,a,,,,
345,a,100.0,100.0,,
346,a,,,,
763,a,,,,
764,a,,,,
794,a,,,,
348,a,100.0,100.0,,
400,a,,,,
401,a,100.0,100.0,,
402,a,100.0,100.0,,
403,i,0.0,0.0,Leg injury - Unknown return date,
404,u,0.0,0.0,has joined Inter Milan on loan for the rest of the season.,
405,a,,,,
451,u,0.0,0.0,Has joined Barcelona on loan for the rest of the season,
449,a,100.0,100.0,,
460,a,100.0,0.0,,
461,a,,,,
462,a,,,,
463,a,,,,
464,u,0.0,0.0,has joined Leyton Orient on loan for the rest of the season.,
465,u,0.0,0.0,has joined Napoli on loan for the rest of the season.,
467,a,,,,
468,a,100.0,0.0,,
769,a,,,,
771,a,,,,
788,a,,,,
52,a,100.0,100.0,,
551,a,,,,
552,a,100.0,100.0,,
554,a,,,,
471,a,,,,
689,a,,,,
537,u,0.0,0.0,has joined Wycombe Wanderers on loan for the rest of the season.,
538,u,0.0,0.0,has joined York City on loan for the rest of the season.,
729,u,0.0,0.0,has joined Botafogo on loan for the rest of the season.,
532,a,,,,
533,i,0.0,0.0,Shoulder injury - Unknown return date,
534,u,0.0,100.0,has joined Barrow FC permanently.,
541,a,100.0,100.0,,
542,u,0.0,0.0,has joined Wolfsburg on loan for the rest of the season.,
543,a,,,,
590,u,0.0,0.0,has joined Girona permanently.,
591,a,100.0,100.0,,
600,a,,,,
778,a,,,,
720,a,,,,
749,a,,,,
766,a,,,,
801,a,,,,
27,a,100.0,100.0,,
156,a,,,,
157,a,100.0,100.0,,
158,a,100.0,100.0,,
162,a,100.0,100.0,,
163,a,100.0,100.0,,
164,u,0.0,0.0,has joined Marseille on loan for the rest of the season.,
165,u,0.0,0.0,has joined Lens permanently.,
167,a,100.0,100.0,,
169,a,100.0,100.0,,
639,u,0.0,0.0,On loan to FC Alverca,
170,a,100.0,100.0,,
171,u,0.0,0.0,has joined Cremonese on loan for the rest of the season.,
175,a,,,,
619,u,0.0,0.0,has joined Sporting CP permanently.,
620,u,0.0,0.0,has joined Bristol City on loan for the rest of the season.,
621,u,0.0,,has joined Sparta Prague permanently.,
4,a,,,,
5,a,100.0,100.0,,
6,a,100.0,100.0,,
89,u,0.0,0.0,Has joined Midtjylland permanently.,
368,a,,,,
371,a,,,,
372,a,,,,
384,a,100.0,100.0,,
484,u,0.0,0.0,has joined Middlesbrough on loan for the rest of the season.,
485,a,100.0,100.0,,
783,a,,,,
489,d,25.0,25.0,Hamstring injury - 25% chance of playing,
795,a,,,,
228,a,100.0,75.0,,
229,a,100.0,100.0,,
716,a,,,,
535,a,100.0,100.0,,
539,a,100.0,100.0,,
540,u,0.0,0.0,has joined Le Havre AC on loan for the rest of the season.,
544,a,100.0,0.0,,
545,u,0.0,0.0,has joined Birmingham City on loan for the rest of the season.,
296,a,100.0,100.0,,
297,a,,,,
546,u,0.0,0.0,has joined Cracovia on loan for the rest of the season.,
547,a,100.0,100.0,,
548,a,100.0,100.0,,
549,a,,,,
550,a,,,,
553,a,100.0,0.0,,
312,u,0.0,0.0,has joined Rangers permanently.,
313,a,100.0,0.0,,
589,u,0.0,0.0,has joined Fiorentina on loan for the rest of the season.,
758,a,,,,
195,a,100.0,100.0,,
196,u,0.0,0.0,Has joined Sparta Rotterdam on loan for the rest of the season.,
197,a,,,,
198,a,100.0,100.0,,
151,a,100.0,100.0,,
152,a,100.0,100.0,,
153,i,0.0,0.0,Knee injury - Unknown return date,
154,u,0.0,0.0,has joined Blackburn Rovers on loan for the rest of the season.,
245,s,0.0,0.0,Suspended - unknown return date,
246,a,100.0,100.0,,
250,a,100.0,75.0,,
251,u,0.0,0.0,has joined Bayern Munich on loan for the rest of the season.,
267,a,100.0,0.0,,
268,i,0.0,0.0,Knee injury - Unknown return date,
269,u,0.0,0.0,has joined Coventry City on loan for the rest of the season.,
7,d,75.0,0.0,Lack of match fitness - 75% chance of playing,
335,a,100.0,75.0,,
336,a,,,,
337,a,100.0,100.0,,
727,a,100.0,0.0,,
