id,status,chance_of_playing_next_round,chance_of_playing_this_round,news,news_added
166,a,100.0,75.0,,
167,a,,,,
169,a,100.0,100.0,,
170,a,100.0,0.0,,
171,u,0.0,0.0,has joined Cremonese on loan for the rest of the season.,
172,a,100.0,100.0,,
173,a,100.0,100.0,,
174,u,0.0,0.0,Has joined Swansea City on loan for the rest of the season.,
175,a,,,,
176,u,0.0,0.0,has joined Dinamo Bucharest permanently.,
177,u,0.0,0.0,Has joined Los Angeles FC on loan for the rest of the season.,
178,a,,,,
179,u,0.0,0.0,Has joined AS Roma on loan for the rest of the season,
180,i,0.0,0.0,Knee injury - Expected back 01 Jun,
181,a,,,,
744,a,,,,
168,a,100.0,100.0,,
220,a,,,,
221,a,,,,
222,u,0.0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,
223,a,,,,
224,a,,,,
225,a,100.0,100.0,,
226,a,100.0,100.0,,
227,i,0.0,0.0,Anterior cruciate ligament - Unknown return date,
228,a,100.0,100.0,,
229,a,100.0,100.0,,
230,a,100.0,100.0,,
231,u,0.0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,
232,a,100.0,100.0,,
233,a,100.0,100.0,,
234,u,0.0,0.0,has joined Borussia Dortmund on loan for the rest of the season.,
235,a,100.0,100.0,,
236,a,100.0,100.0,,
237,a,100.0,100.0,,
238,a,,,,
239,a,,,,
240,u,0.0,0.0,has joined AC Milan permanently.,
241,s,0.0,0.0,Suspended until 20 Dec,
243,a,,,,
244,i,0.0,0.0,Thigh injury - Unknown return date,
245,s,0.0,0.0,Suspended - unknown return date,
246,a,100.0,100.0,,
247,i,0.0,0.0,Thigh injury - Unknown return date,
248,u,0.0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,
249,a,,,,
250,i,0.0,100.0,Shoulder injury - Expected back 04 Jan,
251,u,0.0,0.0,has joined Bayern Munich on loan for the rest of the season.,
252,a,100.0,100.0,,
453,a,,,,
672,a,,,,
743,a,,,,
253,a,,,,
254,a,100.0,100.0,,
255,a,,,,
256,i,0.0,,Knee injury - Expected back 17 Jan,
257,a,,,,
258,a,,,,
259,a,100.0,75.0,,
260,a,100.0,100.0,,
261,a,100.0,100.0,,
262,d,25.0,100.0,Lack of match fitness - 25% chance of playing,
263,a,,,,
264,u,0.0,0.0,Has joined Colorado Rapids permanently.,
265,i,0.0,0.0,Back injury - Unknown return date,
267,d,75.0,0.0,Ankle injury - 75% chance of playing,
268,i,0.0,0.0,Knee injury - Unknown return date,
269,a,,,,
270,a,100.0,100.0,,
271,a,100.0,100.0,,
272,a,,,,
273,a,100.0,100.0,,
274,a,,,,
275,a,,,,
276,a,100.0,,,
277,u,0.0,0.0,Has joined Blackpool permanently.,
278,u,0.0,0.0,has joined Caykur Rizespor on loan for the rest of the season.,
279,u,0.0,0.0,Has joined CR Vasco da Gama on loan for the rest of the season.,
280,u,0.0,0.0,Has joined Derby County on loan for the rest of the season.,
281,a,,,,
282,u,0.0,0.0,has joined Portsmouth permanently.,
283,d,75.0,,Knee injury - 75% chance of playing,
284,a,100.0,100.0,,
285,u,0.0,0.0,has joined RC Lens permanently.,
286,a,,,,
690,a,100.0,100.0,,
712,a,100.0,100.0,,
723,d,75.0,,Illness - 75% chance of playing,
732,a,,,,
242,a,100.0,100.0,,
287,a,,,,
288,a,,,,
289,a,,,,
290,i,0.0,0.0,Hamstring injury - Unknown return date,
291,a,,,,
292,a,100.0,100.0,,
293,a,,,,
294,i,0.0,0.0,Hamstring injury - Unknown return date,
295,a,100.0,50.0,,
296,a,100.0,100.0,,
297,a,,,,
298,a,,,,
299,a,100.0,100.0,,
300,a,,,,
301,a,,,,
302,a,100.0,0.0,,
303,a,,,,
304,a,100.0,0.0,,
305,u,0.0,0.0,has joined Preston North End on loan for the rest of the season.,
306,a,,,,
307,a,,,,
308,u,0.0,0.0,has joined Accrington on loan for the rest of the season.,
309,u,0.0,0.0,Has joined Bradford City permanently.,
310,a,,,,
311,a,,,,
312,u,0.0,0.0,has joined Rangers permanently.,
313,u,0.0,0.0,has joined Rotherham United on loan for the rest of the season.,
419,a,100.0,100.0,,
630,a,,,,
667,a,100.0,100.0,,
704,u,0.0,0.0,has joined Stockport County on loan for the rest of the season.,
705,a,,,,
707,a,,,,
728,i,0.0,0.0,Hernia - Unknown return date,
314,a,,,,
315,u,0.0,0.0,Has joined Millwall on loan for the rest of the season.,
316,d,75.0,0.0,Lack of match fitness - 75% chance of playing,
317,a,100.0,100.0,,
318,a,,,,
319,a,,,,
320,a,,,,
321,a,,,,
322,a,100.0,100.0,,
323,a,,,,
324,a,,,,
325,a,100.0,100.0,,
326,a,,,,
327,u,0.0,0.0,has joined Palmeiras permanently.,
328,i,0.0,100.0,Hamstring injury - Unknown return date,
329,a,100.0,100.0,,
330,a,,,,
331,a,100.0,100.0,,
332,a,100.0,100.0,,
333,u,0.0,0.0,has joined Strasbourg permanently.,
334,u,0.0,0.0,Has joined Oxford United on loan for the rest of the season.,
335,a,,,,
336,a,,,,
337,a,100.0,100.0,,
338,i,0.0,0.0,Hamstring injury - Expected back 01 Jan,
664,a,,,,
727,a,100.0,100.0,,
731,a,100.0,100.0,,
737,a,,,,
339,a,,,,
340,a,,,,
341,a,,,,
342,a,100.0,100.0,,
343,a,100.0,100.0,,
344,a,100.0,100.0,,
345,a,100.0,100.0,,
346,a,,,,
347,a,100.0,100.0,,
348,a,100.0,100.0,,
349,u,0.0,0.0,has joined Werder Bremen on loan for the rest of the season.,
350,a,,,,
351,a,100.0,100.0,,
352,a,100.0,100.0,,
353,i,0.0,0.0,Hamstring injury - Expected back 07 Feb,
354,a,100.0,100.0,,
355,u,0.0,0.0,has joined Pogon Szczecin permanently.,
356,a,,,,
357,u,0.0,0.0,has joined Valencia on loan for the rest of the season.,
358,a,100.0,100.0,,
359,u,0.0,0.0,Has joined Doncaster Rovers on loan for the rest of the season.,
360,u,0.0,0.0,Has joined Hull City on loan for the rest of the season.,
361,u,0.0,0.0,has joined Hull City permanently.,
362,a,100.0,100.0,,
363,u,0.0,0.0,has departed the club as a free agent.,
364,u,0.0,0.0,Has joined RCD Mallorca on loan for the rest of the season.,
365,i,0.0,50.0,Hamstring injury - Expected back 20 Dec,
493,i,0.0,0.0,Calf injury - Expected back 28 Dec,
660,a,100.0,100.0,,
665,a,100.0,100.0,,
691,a,100.0,50.0,,
698,a,100.0,100.0,,
706,a,,,,
741,a,100.0,100.0,,
366,a,100.0,100.0,,
367,a,,,,
368,a,,,,
369,a,,,,
370,i,0.0,0.0,Hamstring injury - Unknown return date,
371,a,,,,
372,a,,,,
373,a,,,,
374,a,100.0,100.0,,
375,s,0.0,100.0,Suspended until 20 Dec,
376,a,100.0,100.0,,
377,u,0.0,0.0,has joined AS Roma on loan for the rest of the season.,
378,a,100.0,100.0,,
379,a,,,,
380,a,,,,
381,a,,,,
382,a,100.0,100.0,,
383,u,0.0,0.0,Has joined Bayern Munch permanently.,
384,i,0.0,,Muscle injury - Unknown return date,
385,a,100.0,100.0,,
386,a,100.0,100.0,,
387,a,,,,
388,a,100.0,100.0,,
390,a,100.0,100.0,,
392,i,0.0,100.0,Ankle injury - Unknown return date,
393,i,0.0,0.0,Hamstring injury - Unknown return date,
394,u,0.0,0.0,has joined Ajax on loan for the rest of the season.,
395,u,0.0,0.0,Has joined Lyon permanently.,
396,a,,,,
397,u,0.0,0.0,Has joined Al-Hilal permanently.,
398,i,0.0,0.0,Hamstring injury - Unknown return date,
499,d,75.0,100.0,Knock - 75% chance of playing,
661,a,100.0,100.0,,
686,a,,,,
692,i,0.0,0.0,Knee injury - Expected back 01 Sep,
746,a,,,,
182,a,,,,
399,u,0.0,0.0,has joined Fenerbache permanently.,
400,a,,,,
401,a,100.0,100.0,,
402,a,100.0,100.0,,
403,a,100.0,100.0,,
404,u,0.0,0.0,has joined Inter Milan on loan for the rest of the season.,
405,a,,,,
406,a,100.0,100.0,,
407,a,,,,
408,a,,,,
409,d,25.0,100.0,Thigh injury - 25% chance of playing,
410,a,100.0,100.0,,
411,a,100.0,100.0,,
412,u,0.0,0.0,Has joined Girona on loan for the rest of the season.,
413,a,100.0,100.0,,
414,a,100.0,100.0,,
415,a,100.0,100.0,,
416,a,,,,
417,a,100.0,100.0,,
418,a,,,,
420,u,0.0,0.0,has joined Galatasaray permanently.,
421,i,0.0,0.0,Muscle injury - Unknown return date,
422,i,0.0,0.0,Ankle injury - Unknown return date,
423,a,100.0,100.0,,
424,a,,,,
425,u,0.0,0.0,Has joined Bayer Leverkusen on loan for the rest of the season.,
427,a,,,,
428,u,0.0,0.0,Has joined Middlesbrough on loan for the rest of the season.,
429,a,,,,
430,a,100.0,100.0,,
736,a,,,,
739,a,,,,
740,a,,,,
742,a,,,,
119,a,,,,
431,a,,,,
432,u,0.0,0.0,has joined Trabzonspor on loan for the rest of the season.,
433,u,0.0,0.0,On loan to Shrewsbury Town,
434,a,,,,
435,a,,,,
436,i,0.0,75.0,Back injury - Unknown return date,
437,a,100.0,100.0,,
438,a,100.0,100.0,,
439,a,,,,
440,a,100.0,75.0,,
441,a,,,,
442,i,0.0,0.0,Hamstring injury - Unknown return date,
443,a,,,,
444,a,,,,
445,u,0.0,0.0,has joined Sheffield Wednesday on loan for the rest of the season.,
446,a,,,,
447,a,100.0,100.0,,
448,a,,,,
449,a,,,,
450,a,100.0,100.0,,
451,u,0.0,0.0,Has joined Barcelona on loan for the rest of the season,
452,a,100.0,100.0,,
454,u,0.0,0.0,has joined Real Betis permanently.,
455,a,100.0,100.0,,
457,a,100.0,100.0,,
458,a,100.0,100.0,,
459,a,,,,
460,u,0.0,0.0,Has joined West Bromwich Albion on loan for the rest of the season.,
461,a,,,,
462,a,,,,
463,a,,,,
464,u,0.0,0.0,has joined Leyton Orient on loan for the rest of the season.,
465,u,0.0,0.0,has joined Napoli on loan for the rest of the season.,
466,a,100.0,100.0,,
467,a,,,,
468,u,0.0,0.0,has joined Northampton Town on loan for the rest of the season.,
681,d,75.0,0.0,Illness - 75% chance of playing,
733,a,,,,
755,a,,,,
52,a,100.0,100.0,,
135,a,100.0,75.0,,
469,d,25.0,0.0,Groin Injury - 25% chance of playing,
471,a,,,,
472,u,0.0,0.0,Has joined Sevilla on loan for the rest of the season.,
473,a,100.0,100.0,,
474,a,100.0,100.0,,
475,d,25.0,0.0,Back injury - 25% chance of playing,
476,a,100.0,100.0,,
477,a,100.0,100.0,,
478,d,25.0,0.0,Hamstring injury - 25% chance of playing,
479,d,25.0,0.0,Knee injury - 25% chance of playing,
480,a,,,,
481,a,,,,
482,a,100.0,100.0,,
483,a,,,,
484,u,0.0,0.0,has joined Middlesbrough on loan for the rest of the season.,
485,a,100.0,100.0,,
486,a,,,,
487,a,,,,
488,a,,,,
489,a,,,,
490,d,75.0,100.0,Groin Injury - 75% chance of playing,
491,a,100.0,75.0,,
492,u,0.0,0.0,has joined KVC Westerlo on loan for the rest of the season.,
494,a,100.0,100.0,,
495,u,0.0,0.0,Has departed the club as a free agent.,
496,u,0.0,0.0,has joined Sparta Prague permanently.,
497,a,100.0,100.0,,
498,u,0.0,0.0,Has joined Leyton Orient on loan for the rest of the season.,
500,d,25.0,0.0,Ankle injury - 25% chance of playing,
501,a,,,,
674,a,,,,
684,a,,,,
689,a,,,,
714,a,,,,
753,a,,,,
12,a,100.0,25.0,,
426,a,,,,
502,d,75.0,,Groin Injury - 75% chance of playing,
503,u,0.0,0.0,Has joined Palmeiras permanently.,
504,u,0.0,0.0,Has joined Lyon permanently.,
505,a,,,,
506,a,100.0,75.0,,
507,i,0.0,0.0,Hamstring injury - Expected back 07 Feb,
508,a,,,,
509,u,0.0,0.0,has joined Real Oviedo on loan for the rest of the season.,
510,a,,,,
511,a,,,,
512,u,0.0,0.0,has joined Rio Ave on loan for the rest of the season.,
513,a,,,,
514,a,,,,
515,a,100.0,100.0,,
516,a,100.0,100.0,,
517,a,,,,
518,u,0.0,0.0,has joined Besiktas on loan for the rest of the season.,
519,a,100.0,100.0,,
520,u,0.0,0.0,Has joined Wrexham permanently.,
521,a,,,,
522,i,0.0,,Hamstring injury - Expected back 17 Jan,
523,u,0.0,0.0,has joined Rio Ave on loan for the rest of the season.,
524,u,0.0,0.0,Has joined Swansea City permanently.,
525,i,0.0,0.0,Knee injury - Unknown return date,
526,a,,,,
527,d,25.0,25.0,Lack of match fitness - 25% chance of playing,
669,a,,,,
675,i,0.0,0.0,Knee injury - Unknown return date,
693,a,,,,
696,a,,,,
699,a,100.0,0.0,,
715,a,,,,
716,a,,,,
729,u,0.0,0.0,has joined Botafogo on loan for the rest of the season.,
734,a,100.0,25.0,,
528,a,,,,
529,a,,,,
530,a,,,,
531,a,100.0,100.0,,
532,a,,,,
533,i,0.0,0.0,Shoulder injury - Unknown return date,
534,a,,,,
535,a,100.0,25.0,,
536,d,25.0,25.0,Lack of match fitness - 25% chance of playing,
537,u,0.0,0.0,has joined Wycombe Wanderers on loan for the rest of the season.,
538,a,,,,
539,s,0.0,100.0,Suspended until 01 Jan,
540,a,,,,
541,a,100.0,100.0,,
542,u,0.0,0.0,has joined Wolfsburg on loan for the rest of the season.,
543,a,,,,
544,i,0.0,0.0,Groin Injury - Expected back 20 Dec,
545,u,0.0,0.0,has joined Birmingham City on loan for the rest of the season.,
546,u,0.0,0.0,has joined Cracovia on loan for the rest of the season.,
547,a,100.0,100.0,,
548,a,100.0,100.0,,
549,a,,,,
550,a,,,,
551,a,,,,
552,a,100.0,100.0,,
553,a,,,,
554,a,,,,
555,u,0.0,0.0,has joined Middlesbrough on loan for the rest of the season.,
556,u,0.0,0.0,Has joined AS Saint-Etienne permanently.,
557,a,,,,
558,a,,,,
559,u,0.0,0.0,has joined Minnesota United permanently.,
560,a,,,,
561,a,,,,
562,a,,,,
563,u,0.0,0.0,has joined Moreirense on loan for the rest of the season.,
564,u,0.0,0.0,has joined Arka on loan for the rest of the season.,
668,a,,,,
670,a,,,,
678,a,100.0,100.0,,
683,a,100.0,100.0,,
694,a,,,,
724,a,,,,
730,a,,,,
735,a,,,,
565,a,,,,
566,a,,,,
567,a,,,,
568,a,,,,
569,a,100.0,100.0,,
570,a,,,,
571,a,100.0,100.0,,
572,d,75.0,75.0,Lack of match fitness - 75% chance of playing,
573,a,,,,
574,i,0.0,100.0,Hamstring injury - Expected back 17 Jan,
575,a,,,,
576,u,0.0,0.0,Has joined Stoke City on loan for the rest of the season.,
577,d,75.0,75.0,Lack of match fitness - 75% chance of playing,
578,u,0.0,0.0,has joined Hamburger SV on loan for the rest of the season.,
579,u,0.0,0.0,Has joined Los Angeles FC permanently.,
580,a,,,,
581,i,0.0,0.0,Anterior cruciate ligament - Unknown return date,
582,a,100.0,100.0,,
583,i,0.0,0.0,Knee injury - Unknown return date,
584,a,,,,
585,a,,,,
586,a,100.0,100.0,,
587,i,0.0,0.0,Ankle injury - Unknown return date,
588,a,100.0,100.0,,
589,u,0.0,0.0,has joined Villarreal CF on loan for the rest of the season.,
590,u,0.0,0.0,has joined Girona permanently.,
591,a,100.0,100.0,,
592,u,0.0,0.0,Has joined Rangers on loan for the rest of the season.,
593,a,100.0,100.0,,
594,u,0.0,0.0,Has joined Portsmouth on loan for the rest of the season.,
595,a,,,,
596,i,0.0,0.0,Ankle injury - Unknown return date,
597,a,,,,
598,u,0.0,0.0,Has joined Oxford United on loan for the rest of the season.,
599,a,,,,
673,a,,,,
717,a,,,,
726,a,100.0,100.0,,
745,a,,,,
750,a,,,,
751,a,,,,
149,a,100.0,0.0,,
600,a,,,,
601,u,0.0,0.0,has joined Aris Limassol permanently.,
602,a,,,,
603,a,,,,
604,u,0.0,0.0,has joined Marseille permanently.,
605,a,,,,
606,a,100.0,100.0,,
607,u,0.0,0.0,has joined Marseille permanently.,
608,a,100.0,0.0,,
609,a,,,,
610,a,100.0,100.0,,
611,u,0.0,0.0,Has joined Swansea City on loan for the rest of the season.,
612,a,100.0,100.0,,
613,a,100.0,100.0,,
614,a,,,,
615,a,100.0,50.0,,
616,u,0.0,0.0,Has joined Fenerbahçe on loan for the rest of the season.,
617,u,0.0,0.0,has joined Genoa on loan for the rest of the season.,
618,a,,,,
619,a,100.0,100.0,,
620,a,100.0,100.0,,
621,a,,,,
622,u,0.0,0.0,has joined Stevenage on loan for the rest of the season.,
623,a,100.0,100.0,,
624,a,,,,
625,a,100.0,100.0,,
626,a,,,,
659,a,,,,
671,a,,,,
679,a,,,,
708,a,,,,
718,a,,,,
738,d,25.0,25.0,Back injury - 25% chance of playing,
747,a,,,,
752,a,,,,
758,a,,,,
627,a,,,,
628,a,,,,
629,i,0.0,0.0,Ankle injury - Unknown return date,
631,a,100.0,100.0,,
632,a,100.0,100.0,,
633,a,100.0,100.0,,
634,a,,,,
635,i,0.0,0.0,Groin Injury - Expected back 17 Jan,
636,a,,,,
637,a,100.0,100.0,,
638,a,100.0,100.0,,
639,u,0.0,0.0,On loan to FC Alverca,
640,u,0.0,0.0,has joined Porto on loan for the rest of the season.,
641,a,,,,
642,a,100.0,100.0,,
643,a,100.0,100.0,,
644,i,0.0,100.0,Hamstring injury - Expected back 24 Jan,
645,a,100.0,75.0,,
646,a,100.0,0.0,,
647,u,0.0,0.0,Has joined Real Sociedad permanently.,
648,i,0.0,25.0,Calf injury - Expected back 18 Jan,
649,u,0.0,0.0,Has joined FC Metz on loan for the rest of the season.,
650,a,,,,
651,a,,,,
652,a,,,,
653,u,0.0,0.0,Signed by CD Tondela,
654,a,100.0,100.0,,
655,u,0.0,0.0,has joined Borussia Dortmund permanently.,
656,u,0.0,0.0,has joined LASK on loan for the rest of the season.,
657,i,0.0,0.0,Knee injury - Unknown return date,
658,a,,,,
663,a,,,,
682,a,,,,
695,a,,,,
709,a,100.0,75.0,,
720,a,,,,
749,a,,,,
