id,status,chance_of_playing_next_round,chance_of_playing_this_round,news,news_added
85,i,0.0,0.0,Knee injury - Expected back 21 Feb,
86,d,75.0,100.0,Ankle injury - 75% chance of playing,
95,u,0.0,0.0,has joined Olympiakos permanently.,
96,u,0.0,0.0,has joined Barnet on loan for the rest of the season.,
97,a,100.0,100.0,,
98,i,0.0,100.0,Muscle injury - Expected back 31 Jan,
99,u,0.0,0.0,has joined HNK Rijeka permanently.,
100,a,,,,
391,i,0.0,0.0,Hamstring injury - Unknown return date,
685,a,100.0,100.0,,
109,a,,,,
110,a,,,,
111,a,100.0,100.0,,
141,u,0.0,0.0,Has joined Coventry City on loan for the rest of the season.,
142,u,0.0,0.0,Has joined Union SG permanently,
143,a,,,,
145,a,100.0,100.0,,
147,u,0.0,0.0,Has joined AC Milan permanently,
148,a,,,,
152,a,100.0,100.0,,
155,u,0.0,0.0,has joined Harrogate Town on loan until January.,
157,a,100.0,100.0,,
158,a,100.0,100.0,,
166,a,100.0,100.0,,
167,a,100.0,0.0,,
169,a,100.0,100.0,,
170,a,100.0,100.0,,
173,i,0.0,0.0,Toe Injury - Unknown return date,
174,u,0.0,0.0,Has joined Swansea City on loan for the rest of the season.,
179,u,0.0,0.0,Has joined AS Roma on loan for the rest of the season,
180,i,0.0,0.0,Knee injury - Expected back 01 Jun,
181,a,,,,
227,i,0.0,0.0,Anterior cruciate ligament - Unknown return date,
248,u,0.0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,
249,a,,,,
251,u,0.0,0.0,has joined Bayern Munich on loan for the rest of the season.,
252,a,100.0,100.0,,
453,a,,,,
672,a,100.0,100.0,,
743,a,,,,
789,a,,,,
253,a,,,,
254,a,100.0,100.0,,
255,a,,,,
256,i,0.0,0.0,Knee injury - Expected back 25 Jan,
257,a,,,,
258,a,,,,
259,a,100.0,100.0,,
260,a,100.0,100.0,,
261,a,100.0,100.0,,
262,a,100.0,0.0,,
263,d,25.0,0.0,Knock - 25% chance of playing,
264,u,0.0,0.0,Has joined Colorado Rapids permanently.,
265,i,0.0,0.0,Back injury - Unknown return date,
268,i,0.0,0.0,Knee injury - Unknown return date,
271,i,0.0,0.0,Hamstring injury - Expected back 21 Feb,
272,a,100.0,0.0,,
284,i,0.0,0.0,Hamstring injury - Unknown return date,
285,u,0.0,0.0,has joined RC Lens permanently.,
286,a,,,,
580,a,,,,
690,i,0.0,0.0,Groin Injury - Expected back 25 Jan,
712,a,100.0,100.0,,
723,a,100.0,100.0,,
732,a,,,,
762,a,,,,
793,a,,,,
242,i,0.0,0.0,Hamstring injury - Unknown return date,
291,a,,,,
292,a,100.0,100.0,,
294,d,25.0,0.0,Lack of match fitness - 25% chance of playing,
295,s,0.0,100.0,Suspended until 31 Jan,
298,a,,,,
299,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 26 Jan,
310,a,,,,
311,a,,,,
704,u,0.0,0.0,has joined Stockport County on loan for the rest of the season.,
705,a,,,,
707,a,,,,
728,a,100.0,100.0,,
320,a,,,,
321,a,,,,
322,i,0.0,0.0,Hamstring injury - Unknown return date,
326,a,,,,
327,u,0.0,0.0,has joined Palmeiras permanently.,
328,a,100.0,100.0,,
329,a,100.0,100.0,,
330,a,,,,
331,a,100.0,100.0,,
332,a,100.0,100.0,,
333,u,0.0,0.0,has joined Strasbourg permanently.,
334,u,0.0,0.0,Has joined Oxford United on loan for the rest of the season.,
335,d,75.0,0.0,Knee injury - 75% chance of playing,
336,a,,,,
664,a,,,,
731,a,100.0,100.0,,
737,a,,,,
786,a,,,,
339,a,,,,
340,a,,,,
341,a,,,,
342,a,100.0,50.0,,
343,a,100.0,100.0,,
344,a,100.0,100.0,,
350,a,,,,
351,a,100.0,100.0,,
352,a,100.0,100.0,,
353,i,0.0,0.0,Hamstring injury - Expected back 31 Jan,
361,u,0.0,0.0,has joined Hull City permanently.,
364,u,0.0,0.0,Has joined RCD Mallorca on loan for the rest of the season.,
303,a,,,,
153,i,0.0,0.0,Knee injury - Unknown return date,
365,a,100.0,100.0,,
665,a,100.0,100.0,,
691,a,100.0,100.0,,
698,a,100.0,100.0,,
706,a,,,,
787,a,,,,
367,a,,,,
368,a,,,,
369,a,,,,
370,a,100.0,100.0,,
371,a,,,,
374,a,100.0,100.0,,
382,a,100.0,100.0,,
383,u,0.0,0.0,Has joined Bayern Munch permanently.,
384,a,100.0,100.0,,
385,a,100.0,100.0,,
386,a,100.0,100.0,,
387,a,100.0,100.0,,
388,a,100.0,100.0,,
390,a,100.0,100.0,,
392,a,100.0,0.0,,
393,i,0.0,0.0,Hamstring injury - Unknown return date,
394,u,0.0,0.0,has joined Ajax on loan for the rest of the season.,
395,u,0.0,0.0,Has joined Lyon permanently.,
396,a,,,,
397,u,0.0,0.0,Has joined Al-Hilal permanently.,
398,i,0.0,0.0,Hamstring injury - Unknown return date,
499,i,0.0,0.0,Ankle injury - Unknown return date,
686,a,,,,
692,i,0.0,0.0,Knee injury - Expected back 01 Sep,
82,a,100.0,100.0,,
182,a,,,,
399,u,0.0,0.0,has joined Fenerbache permanently.,
400,a,,,,
401,a,100.0,100.0,,
402,a,100.0,0.0,,
403,i,0.0,0.0,Leg injury - Unknown return date,
404,u,0.0,0.0,has joined Inter Milan on loan for the rest of the season.,
405,a,,,,
409,i,0.0,0.0,Thigh injury - Unknown return date,
410,a,100.0,100.0,,
411,a,100.0,100.0,,
412,u,0.0,0.0,Has joined Girona on loan for the rest of the season.,
422,i,0.0,0.0,Ankle injury - Unknown return date,
423,d,75.0,100.0,Knock - 75% chance of playing,
739,a,,,,
742,a,,,,
763,a,,,,
764,a,,,,
794,a,,,,
119,a,100.0,0.0,,
431,a,,,,
432,u,0.0,0.0,has joined Trabzonspor on loan for the rest of the season.,
433,u,0.0,0.0,On loan to Shrewsbury Town,
434,a,,,,
437,a,100.0,100.0,,
438,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 25 Jan,
439,a,,,,
440,a,100.0,100.0,,
441,a,,,,
442,a,100.0,25.0,,
443,a,,,,
444,a,,,,
445,u,0.0,0.0,has joined Sheffield Wednesday on loan for the rest of the season.,
452,a,100.0,0.0,,
459,a,,,,
460,u,0.0,0.0,Has joined West Bromwich Albion on loan for the rest of the season.,
461,a,,,,
462,a,,,,
463,a,,,,
647,u,0.0,0.0,Has joined Real Sociedad permanently.,
649,u,0.0,0.0,Has joined FC Metz on loan for the rest of the season.,
464,u,0.0,0.0,has joined Leyton Orient on loan for the rest of the season.,
465,u,0.0,0.0,has joined Napoli on loan for the rest of the season.,
466,a,100.0,100.0,,
467,a,,,,
769,a,,,,
788,a,,,,
52,a,100.0,100.0,,
135,a,100.0,100.0,,
469,a,100.0,100.0,,
474,i,0.0,100.0,Ankle injury - Expected back 18 Apr,
476,i,0.0,0.0,Rib Injury - Expected back 25 Jan,
477,i,0.0,100.0,Hamstring injury - Unknown return date,
478,a,100.0,100.0,,
479,i,0.0,0.0,Knee injury - Unknown return date,
481,a,,,,
494,a,100.0,100.0,,
495,u,0.0,0.0,Has departed the club as a free agent.,
496,u,0.0,0.0,has joined Sparta Prague permanently.,
497,a,100.0,100.0,,
498,u,0.0,0.0,has joined Bradford City on loan for the rest of the season.,
500,i,0.0,0.0,Ankle injury - Expected back 31 Jan,
501,a,,,,
684,a,,,,
689,a,,,,
714,a,,,,
753,a,,,,
765,a,,,,
772,a,,,,
12,n,0.0,100.0,Ineligible to face his parent club on 17/1. - Expected back 25 Jan,
426,a,,,,
50,a,100.0,100.0,,
502,a,100.0,100.0,,
503,u,0.0,0.0,Has joined Palmeiras permanently.,
504,u,0.0,0.0,Has joined Lyon permanently.,
505,a,,,,
508,a,,,,
509,u,0.0,0.0,has joined Real Oviedo on loan for the rest of the season.,
510,a,,,,
511,a,,,,
512,u,0.0,0.0,has joined Rio Ave on loan for the rest of the season.,
514,a,100.0,0.0,,
515,a,100.0,100.0,,
516,a,100.0,75.0,,
517,a,,,,
518,u,0.0,0.0,has joined Besiktas on loan for the rest of the season.,
519,a,100.0,100.0,,
521,a,100.0,0.0,,
525,i,0.0,0.0,Knee injury - Unknown return date,
526,a,,,,
527,a,100.0,100.0,,
669,a,100.0,50.0,,
675,a,100.0,100.0,,
693,a,,,,
696,u,0.0,,has joined Eintracht Frankfurt on loan for the rest of the season.,
699,a,100.0,100.0,,
715,i,0.0,75.0,Knee injury - Unknown return date,
716,a,,,,
734,a,100.0,100.0,,
528,a,,,,
529,a,,,,
530,a,,,,
531,a,100.0,100.0,,
532,a,,,,
533,i,0.0,0.0,Shoulder injury - Unknown return date,
534,a,100.0,,,
535,a,100.0,100.0,,
536,a,100.0,100.0,,
76,a,,,,
537,u,0.0,0.0,has joined Wycombe Wanderers on loan for the rest of the season.,
540,u,0.0,,has joined Le Havre AC on loan for the rest of the season.,
542,u,0.0,0.0,has joined Wolfsburg on loan for the rest of the season.,
543,a,,,,
544,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 18 onwards. - Expected back 24 Jan,
545,u,0.0,0.0,has joined Birmingham City on loan for the rest of the season.,
546,u,0.0,0.0,has joined Cracovia on loan for the rest of the season.,
547,a,100.0,100.0,,
548,a,100.0,100.0,,
550,a,,,,
552,a,100.0,0.0,,
553,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 24 Jan,
555,u,0.0,0.0,has joined Middlesbrough on loan for the rest of the season.,
558,u,0.0,,has joined MK Dons permanently.,
561,a,,,,
562,a,,,,
563,u,0.0,0.0,has joined Moreirense on loan for the rest of the season.,
564,u,0.0,0.0,has joined Arka on loan for the rest of the season.,
668,a,,,,
565,a,,,,
566,a,,,,
567,a,,,,
574,a,100.0,75.0,,
575,a,,,,
576,u,0.0,0.0,Has joined Stoke City on loan for the rest of the season.,
577,u,0.0,0.0,has joined Borussia Mönchengladbach on loan for the rest of the season.,
578,u,0.0,0.0,has joined Hamburger SV on loan for the rest of the season.,
579,u,0.0,0.0,Has joined Los Angeles FC permanently.,
581,i,0.0,0.0,Anterior cruciate ligament - Unknown return date,
582,i,0.0,25.0,Thigh injury - Expected back 11 Apr,
583,i,0.0,0.0,Knee injury - Unknown return date,
584,a,,,,
585,i,0.0,,Hamstring injury - Unknown return date,
587,a,100.0,0.0,,
589,u,0.0,0.0,has joined Fiorentina on loan for the rest of the season.,
591,a,100.0,100.0,,
592,u,0.0,0.0,Has joined Rangers on loan for the rest of the season.,
593,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 24 Jan,
594,u,0.0,0.0,has joined Coventry City on loan for the rest of the season.,
596,a,100.0,0.0,,
597,i,0.0,,Hamstring injury - Expected back 01 Mar,
598,u,0.0,0.0,Has joined Oxford United on loan for the rest of the season.,
144,a,,,,
599,a,,,,
673,a,,,,
717,a,100.0,100.0,,
750,a,,,,
751,a,,,,
790,a,,,,
796,a,,,,
149,a,100.0,100.0,,
176,u,0.0,0.0,has joined Dinamo Bucharest permanently.,
177,u,0.0,0.0,Has joined Los Angeles FC on loan for the rest of the season.,
178,a,100.0,100.0,,
600,a,,,,
601,u,0.0,0.0,has joined Aris Limassol permanently.,
171,u,0.0,0.0,has joined Cremonese on loan for the rest of the season.,
172,a,100.0,100.0,,
602,u,0.0,,has joined MTK Budapest on loan for the rest of the season.,
603,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 24 Jan,
604,u,0.0,0.0,has joined Marseille permanently.,
605,a,,,,
606,d,75.0,100.0,Neck - 75% chance of playing,
607,u,0.0,0.0,has joined Marseille permanently.,
609,a,100.0,75.0,,
610,a,100.0,0.0,,
611,u,0.0,0.0,Has joined Swansea City on loan for the rest of the season.,
614,a,,,,
616,u,0.0,0.0,Has joined Fenerbahçe on loan for the rest of the season.,
14,u,0.0,0.0,has joined Morecambe on loan for the rest of the season.,
15,a,,,,
617,u,0.0,0.0,has joined Genoa on loan for the rest of the season.,
618,a,,,,
619,u,0.0,100.0,has joined Sporting CP permanently.,
621,a,,,,
622,u,0.0,0.0,has joined Stevenage on loan for the rest of the season.,
623,a,100.0,100.0,,
624,a,,,,
625,u,0.0,0.0,has joined AC Milan on loan for the rest of the season.,
626,u,0.0,,has joined VfL Bochum 1848 on loan for the rest of the season.,
659,a,,,,
671,a,,,,
708,d,75.0,,Knock - 75% chance of playing,
718,a,,,,
738,d,25.0,25.0,Back injury - 25% chance of playing,
758,a,,,,
785,a,,,,
791,a,,,,
627,a,,,,
37,a,100.0,100.0,,
38,a,100.0,100.0,,
628,a,,,,
635,a,100.0,0.0,,
636,a,100.0,100.0,,
637,i,0.0,0.0,Hamstring injury - Unknown return date,
638,u,0.0,100.0,has joined Sheffield United on loan for the rest of the season.,
639,u,0.0,0.0,On loan to FC Alverca,
641,u,0.0,,has joined Crewe Alexandra on loan for the rest of the season.,
642,a,100.0,75.0,,
780,a,,,,
643,a,100.0,100.0,,
644,i,0.0,0.0,Hamstring injury - Expected back 24 Jan,
650,d,75.0,100.0,Illness - 75% chance of playing,
651,a,,,,
652,a,,,,
653,u,0.0,0.0,Signed by CD Tondela,
655,u,0.0,0.0,has joined Borussia Dortmund permanently.,
709,a,100.0,100.0,,
720,a,,,,
749,a,,,,
766,a,,,,
767,a,,,,
777,a,,,,
10,a,,,,
11,a,100.0,100.0,,
160,a,100.0,25.0,,
161,u,0.0,0.0,has joined Strasbourg permanently.,
162,a,100.0,100.0,,
163,a,100.0,100.0,,
795,a,,,,
435,a,,,,
436,i,0.0,25.0,Back injury - Unknown return date,
21,a,100.0,100.0,,
22,a,,,,
220,a,100.0,75.0,,
224,a,100.0,75.0,,
225,d,75.0,100.0,Hip injury - 75% chance of playing,
226,a,100.0,100.0,,
230,a,100.0,75.0,,
231,u,0.0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,
232,a,100.0,100.0,,
233,a,100.0,100.0,,
168,a,100.0,100.0,,
4,a,,,,
234,u,0.0,0.0,has joined Borussia Dortmund on loan for the rest of the season.,
235,d,75.0,100.0,Thigh injury - 75% chance of playing,
446,a,,,,
447,a,100.0,100.0,,
448,a,,,,
449,a,100.0,75.0,,
450,a,100.0,100.0,,
451,u,0.0,0.0,Has joined Barcelona on loan for the rest of the season,
662,i,0.0,0.0,Ankle injury - Unknown return date,
711,a,,,,
454,u,0.0,0.0,has joined Real Betis permanently.,
455,a,100.0,75.0,,
457,a,100.0,100.0,,
458,a,100.0,25.0,,
781,a,,,,
792,i,0.0,,Knock - Unknown return date,
183,a,,,,
703,a,,,,
710,a,,,,
307,a,,,,
506,a,100.0,100.0,,
507,a,100.0,100.0,,
187,a,100.0,100.0,,
188,u,0.0,,has joined Lugano permanently.,
191,a,100.0,50.0,,
192,a,,,,
195,a,100.0,100.0,,
198,a,100.0,0.0,,
199,d,75.0,0.0,Muscle injury - 75% chance of playing,
200,a,100.0,100.0,,
202,a,100.0,100.0,,
203,a,,,,
204,u,0.0,0.0,has joined Kocaelispor  permanently.,
69,a,,,,
70,u,0.0,0.0,Has joined Lechia Gdansk on loan for the rest of the season.,
559,u,0.0,0.0,has joined Minnesota United permanently.,
560,a,100.0,75.0,,
72,a,100.0,100.0,,
73,a,100.0,100.0,,
556,u,0.0,0.0,Has joined AS Saint-Etienne permanently.,
557,a,,,,
687,a,,,,
358,a,100.0,100.0,,
359,u,0.0,0.0,Has joined Doncaster Rovers on loan for the rest of the season.,
670,a,,,,
678,i,0.0,0.0,Ankle injury - Expected back 22 Feb,
683,a,100.0,100.0,,
694,a,,,,
724,a,,,,
730,a,100.0,100.0,,
697,a,,,,
713,a,,,,
721,a,100.0,75.0,,
782,a,,,,
27,a,100.0,100.0,,
83,a,100.0,0.0,,
380,a,,,,
570,a,,,,
571,a,100.0,100.0,,
661,a,100.0,75.0,,
586,d,75.0,100.0,Knock - 75% chance of playing,
588,a,100.0,100.0,,
590,u,0.0,0.0,has joined Girona permanently.,
413,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 24 Jan,
414,a,100.0,100.0,,
415,i,0.0,25.0,Thigh injury - Expected back 21 Feb,
416,a,,,,
150,u,0.0,0.0,has joined Fiorentina permanently.,
151,a,100.0,100.0,,
154,u,0.0,0.0,has joined Blackburn Rovers on loan for the rest of the season.,
267,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 25 Jan,
221,a,,,,
222,u,0.0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,
223,a,,,,
228,d,75.0,100.0,Knock - 75% chance of playing,
229,a,100.0,100.0,,
648,u,0.0,0.0,has joined Paris FC on loan for the rest of the season.,
654,a,100.0,100.0,,
656,u,0.0,0.0,has joined LASK on loan for the rest of the season.,
657,i,0.0,0.0,Knee injury - Unknown return date,
658,a,,,,
663,a,,,,
645,a,100.0,100.0,,
646,a,100.0,75.0,,
17,a,100.0,100.0,,
18,a,100.0,100.0,,
20,a,100.0,100.0,,
23,u,0.0,0.0,has joined Hamburger on loan for the rest of the season.,
8,a,100.0,100.0,,
277,u,0.0,0.0,Has joined Blackpool permanently.,
278,a,100.0,0.0,,
28,u,0.0,0.0,has joined Shrewsbury Town on loan for the rest of the season.,
29,u,0.0,0.0,has joined Hamburger permanently.,
30,a,100.0,100.0,,
31,a,100.0,100.0,,
725,d,75.0,100.0,Muscle injury - 75% chance of playing,
32,d,75.0,100.0,Calf injury - 75% chance of playing,
33,a,,,,
36,a,100.0,100.0,,
39,a,,,,
773,a,,,,
666,a,100.0,100.0,,
700,i,0.0,0.0,Ankle injury - Unknown return date,
210,a,,,,
211,u,0.0,0.0,has joined Leicester City on loan for the rest of the season.,
218,a,,,,
88,a,100.0,100.0,,
113,a,100.0,100.0,,
114,a,100.0,100.0,,
115,u,0.0,0.0,has joined Dender on loan for the rest of the season.,
128,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 25 Jan,
129,a,100.0,100.0,,
130,a,,,,
748,i,0.0,0.0,Knee injury - Expected back 01 Feb,
138,a,,,,
131,u,0.0,,has joined Oxford United on loan for the rest of the season.,
132,a,100.0,100.0,,
133,u,0.0,,has joined Oxford United permanently.,
134,u,0.0,0.0,Has joined Wigan on loan for the rest of the season,
136,a,100.0,100.0,,
246,a,100.0,100.0,,
247,a,100.0,0.0,,
744,a,,,,
761,a,,,,
783,a,,,,
236,a,100.0,100.0,,
237,a,100.0,100.0,,
269,u,0.0,,has joined Coventry City on loan for the rest of the season.,
273,a,100.0,100.0,,
274,a,,,,
279,u,0.0,0.0,Has joined CR Vasco da Gama on loan for the rest of the season.,
282,u,0.0,0.0,has joined Portsmouth permanently.,
283,a,100.0,100.0,,
3,u,0.0,0.0,Has joined Werder Bremen on loan for the rest of the season.,
5,a,100.0,100.0,,
6,a,100.0,100.0,,
7,i,0.0,0.0,Muscle injury - Unknown return date,
13,a,,,,
16,a,100.0,100.0,,
487,a,,,,
488,a,,,,
40,a,100.0,50.0,,
41,a,100.0,50.0,,
42,a,100.0,100.0,,
43,u,0.0,0.0,Has joined Girona permanently.,
44,a,100.0,100.0,,
216,i,0.0,0.0,Knee injury - Expected back 25 Apr,
217,a,100.0,75.0,,
784,a,,,,
345,a,100.0,100.0,,
212,u,0.0,0.0,Has joined Cercle Brugge on loan for the rest of the season.,
213,a,,,,
346,a,,,,
729,u,0.0,0.0,has joined Botafogo on loan for the rest of the season.,
71,u,0.0,0.0,Has joined Paris Saint-Germain permanently.,
347,a,100.0,100.0,,
348,a,100.0,50.0,,
349,u,0.0,0.0,has joined Werder Bremen on loan for the rest of the season.,
66,u,0.0,0.0,Has joined Botafogo permanently.,
67,a,,,,
68,i,0.0,0.0,Ankle injury - Unknown return date,
74,a,,,,
356,a,,,,
357,u,0.0,0.0,has joined Valencia on loan for the rest of the season.,
360,u,0.0,0.0,Has joined Hull City on loan for the rest of the season.,
726,a,100.0,100.0,,
745,a,,,,
164,u,0.0,0.0,has joined Marseille on loan for the rest of the season.,
165,u,0.0,0.0,has joined Lens permanently.,
238,a,100.0,100.0,,
240,u,0.0,0.0,has joined AC Milan permanently.,
241,a,100.0,100.0,,
243,a,,,,
244,i,0.0,0.0,Thigh injury - Unknown return date,
245,s,0.0,0.0,Suspended - unknown return date,
475,a,100.0,100.0,,
480,d,25.0,25.0,Lack of match fitness - 25% chance of playing,
482,u,0.0,100.0,has joined Bradford City on loan for the rest of the season.,
483,a,,,,
484,u,0.0,0.0,has joined Middlesbrough on loan for the rest of the season.,
485,a,100.0,100.0,,
486,a,100.0,25.0,,
280,u,0.0,0.0,Has joined Derby County on loan for the rest of the season.,
281,a,,,,
759,a,,,,
288,a,,,,
289,a,,,,
290,d,25.0,0.0,Lack of match fitness - 25% chance of playing,
293,a,,,,
539,a,100.0,100.0,,
104,a,,,,
105,a,,,,
106,a,,,,
107,a,,,,
747,a,,,,
752,a,,,,
207,a,100.0,75.0,,
208,u,0.0,0.0,has joined Paris FC on loan for the rest of the season.,
209,a,,,,
219,u,0.0,0.0,has joined VfL Bochum  on loan for the rest of the season.,
314,a,,,,
315,a,100.0,0.0,,
316,a,100.0,100.0,,
317,a,100.0,100.0,,
318,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 24 Jan,
1,a,,,,
2,a,,,,
63,a,,,,
746,a,,,,
101,a,100.0,100.0,,
102,a,,,,
103,u,0.0,,has joined Shrewsbury Town on loan for the rest of the season.,
108,a,100.0,100.0,,
297,a,,,,
323,a,,,,
324,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 24 Jan,
325,a,100.0,100.0,,
406,a,100.0,100.0,,
407,a,,,,
408,i,0.0,0.0,Hamstring injury - Expected back 11 Feb,
306,a,,,,
337,a,100.0,100.0,,
338,i,0.0,0.0,Hamstring injury - Expected back 22 Feb,
727,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 24 Jan,
424,i,0.0,25.0,Hamstring injury - Unknown return date,
425,u,0.0,0.0,Has joined Bayer Leverkusen on loan for the rest of the season.,
427,a,,,,
428,u,0.0,0.0,Has joined Middlesbrough on loan for the rest of the season.,
429,a,,,,
430,a,100.0,100.0,,
736,a,,,,
612,d,75.0,75.0,Back injury - 75% chance of playing,
613,a,100.0,100.0,,
740,a,,,,
9,u,0.0,0.0,has joined Porto on loan for the rest of the season.,
214,i,0.0,0.0,Ankle injury - Unknown return date,
215,i,0.0,0.0,Knock - Expected back 24 Jan,
522,d,75.0,25.0,Lack of match fitness - 75% chance of playing,
523,u,0.0,0.0,has joined Rio Ave on loan for the rest of the season.,
524,u,0.0,0.0,Has joined Swansea City permanently.,
362,a,100.0,100.0,,
363,u,0.0,0.0,has departed the club as a free agent.,
735,i,0.0,0.0,Knee injury - Expected back 11 Feb,
774,a,,,,
775,u,0.0,,has joined Exeter City on loan for the rest of the season.,
121,a,,,,
122,i,0.0,0.0,Knee injury - Expected back 01 Jun,
124,d,75.0,100.0,Ankle injury - 75% chance of playing,
125,a,100.0,100.0,,
126,a,,,,
366,a,100.0,100.0,,
372,a,,,,
373,a,,,,
595,a,,,,
682,a,,,,
695,a,,,,
24,a,100.0,100.0,,
26,a,100.0,100.0,,
34,u,0.0,0.0,Has joined Port Vale on loan for the rest of the season.,
45,a,,,,
46,u,0.0,0.0,has joined Anderlecht on loan for the rest of the season.,
90,a,100.0,100.0,,
91,u,0.0,0.0,Has joined Cruzeiro on loan for the rest of the season.,
92,a,100.0,0.0,,
