id,status,chance_of_playing_next_round,chance_of_playing_this_round,news,news_added
259,a,100.0,100.0,,
261,d,50.0,50.0,Foot injury - 50% chance of playing,
263,a,,,,
264,u,0.0,0.0,Has joined Colorado Rapids permanently.,
265,i,0.0,0.0,Back injury - Unknown return date,
268,i,0.0,0.0,Knee injury - Unknown return date,
269,a,,,,
270,a,100.0,100.0,,
272,a,,,,
273,a,100.0,100.0,,
274,a,,,,
276,a,100.0,100.0,,
277,u,0.0,0.0,Has joined Blackpool permanently.,
279,u,0.0,0.0,Has joined CR Vasco da Gama on loan for the rest of the season.,
280,u,0.0,0.0,Has joined Derby County on loan for the rest of the season.,
283,a,100.0,100.0,,
284,a,100.0,75.0,,
285,u,0.0,0.0,has joined RC Lens permanently.,
690,i,0.0,0.0,Groin Injury - Expected back 25 Jan,
712,a,100.0,100.0,,
723,a,100.0,100.0,,
732,a,,,,
762,a,,,,
773,a,,,,
242,d,25.0,25.0,Hamstring injury - 25% chance of playing,
287,a,,,,
288,a,,,,
289,a,,,,
290,d,25.0,0.0,Hamstring injury - 25% chance of playing,
291,a,,,,
296,a,100.0,100.0,,
297,a,,,,
298,a,,,,
299,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
302,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
303,a,,,,
304,a,100.0,100.0,,
305,u,0.0,0.0,has joined Preston North End on loan for the rest of the season.,
306,a,,,,
307,a,,,,
308,u,0.0,0.0,has joined Accrington on loan for the rest of the season.,
311,a,,,,
419,d,75.0,100.0,Illness - 75% chance of playing,
630,a,,,,
115,u,0.0,0.0,has joined Dender on loan for the rest of the season.,
116,a,100.0,100.0,,
667,a,100.0,100.0,,
704,u,0.0,0.0,has joined Stockport County on loan for the rest of the season.,
705,a,,,,
707,a,,,,
728,a,100.0,100.0,,
314,a,,,,
109,a,,,,
110,a,,,,
315,u,0.0,0.0,Has joined Millwall on loan for the rest of the season.,
4,a,,,,
121,a,,,,
122,i,0.0,0.0,Knee injury - Expected back 01 Jun,
316,a,100.0,100.0,,
317,a,100.0,100.0,,
321,a,,,,
322,a,100.0,100.0,,
323,a,,,,
324,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
325,a,100.0,100.0,,
326,a,,,,
327,u,0.0,0.0,has joined Palmeiras permanently.,
328,i,0.0,0.0,Hamstring injury - Unknown return date,
329,a,100.0,75.0,,
330,a,,,,
331,a,100.0,100.0,,
335,a,,,,
337,a,100.0,100.0,,
338,i,0.0,0.0,Hamstring injury - Expected back 01 Jan,
664,a,,,,
727,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
731,a,100.0,100.0,,
737,a,,,,
342,a,100.0,100.0,,
343,a,100.0,100.0,,
344,a,100.0,100.0,,
345,a,100.0,100.0,,
346,a,,,,
347,a,100.0,100.0,,
348,d,25.0,100.0,Ankle injury - 25% chance of playing,
349,u,0.0,0.0,has joined Werder Bremen on loan for the rest of the season.,
350,a,,,,
351,a,100.0,100.0,,
352,a,100.0,100.0,,
353,i,0.0,0.0,Hamstring injury - Expected back 07 Feb,
354,a,100.0,100.0,,
355,u,0.0,0.0,has joined Pogon Szczecin permanently.,
359,u,0.0,0.0,Has joined Doncaster Rovers on loan for the rest of the season.,
360,u,0.0,0.0,Has joined Hull City on loan for the rest of the season.,
361,u,0.0,0.0,has joined Hull City permanently.,
363,u,0.0,0.0,has departed the club as a free agent.,
493,i,0.0,0.0,Calf injury - Expected back 07 Jan,
660,a,100.0,100.0,,
665,a,100.0,100.0,,
691,a,100.0,100.0,,
706,a,,,,
366,a,100.0,100.0,,
367,a,,,,
368,a,,,,
369,a,,,,
370,a,100.0,100.0,,
371,a,,,,
378,a,100.0,100.0,,
382,a,100.0,100.0,,
383,u,0.0,0.0,Has joined Bayern Munch permanently.,
386,a,100.0,100.0,,
387,a,100.0,0.0,,
388,a,100.0,100.0,,
390,a,100.0,100.0,,
392,i,0.0,0.0,Ankle injury - Unknown return date,
393,i,0.0,0.0,Hamstring injury - Unknown return date,
394,u,0.0,0.0,has joined Ajax on loan for the rest of the season.,
395,u,0.0,0.0,Has joined Lyon permanently.,
396,a,,,,
661,a,100.0,100.0,,
686,a,,,,
692,i,0.0,0.0,Knee injury - Expected back 01 Sep,
182,a,,,,
399,u,0.0,0.0,has joined Fenerbache permanently.,
400,a,,,,
401,a,100.0,100.0,,
403,a,100.0,100.0,,
404,u,0.0,0.0,has joined Inter Milan on loan for the rest of the season.,
405,a,,,,
406,a,100.0,100.0,,
407,a,,,,
408,a,,,,
409,i,0.0,0.0,Thigh injury - Unknown return date,
410,a,100.0,100.0,,
412,u,0.0,0.0,Has joined Girona on loan for the rest of the season.,
413,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
414,a,100.0,100.0,,
417,a,100.0,100.0,,
68,a,,,,
260,a,100.0,100.0,,
262,d,25.0,25.0,Lack of match fitness - 25% chance of playing,
418,i,0.0,0.0,Leg injury - Expected back 01 Jan,
420,u,0.0,0.0,has joined Galatasaray permanently.,
421,a,100.0,50.0,,
423,a,100.0,100.0,,
424,i,0.0,0.0,Hamstring injury - Expected back 27 Jan,
425,u,0.0,0.0,Has joined Bayer Leverkusen on loan for the rest of the season.,
427,a,,,,
428,u,0.0,0.0,Has joined Middlesbrough on loan for the rest of the season.,
430,a,100.0,100.0,,
740,a,,,,
742,a,,,,
763,a,,,,
764,a,,,,
433,u,0.0,0.0,On loan to Shrewsbury Town,
435,a,,,,
436,i,0.0,0.0,Back injury - Unknown return date,
437,a,100.0,100.0,,
438,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
440,a,100.0,100.0,,
441,a,,,,
442,i,0.0,0.0,Hamstring injury - Unknown return date,
443,a,,,,
444,a,,,,
445,u,0.0,0.0,has joined Sheffield Wednesday on loan for the rest of the season.,
446,a,,,,
447,a,100.0,100.0,,
448,a,,,,
449,i,0.0,0.0,Hamstring injury - Expected back 17 Jan,
450,a,100.0,100.0,,
451,u,0.0,0.0,Has joined Barcelona on loan for the rest of the season,
454,u,0.0,0.0,has joined Real Betis permanently.,
455,d,50.0,100.0,Muscle injury - 50% chance of playing,
457,a,100.0,100.0,,
459,a,,,,
460,u,0.0,0.0,Has joined West Bromwich Albion on loan for the rest of the season.,
461,a,,,,
462,a,,,,
463,a,,,,
464,u,0.0,0.0,has joined Leyton Orient on loan for the rest of the season.,
465,u,0.0,0.0,has joined Napoli on loan for the rest of the season.,
466,a,100.0,100.0,,
467,a,,,,
468,u,0.0,0.0,has joined Northampton Town on loan for the rest of the season.,
52,a,100.0,100.0,,
135,a,100.0,100.0,,
469,a,100.0,75.0,,
471,a,,,,
472,u,0.0,0.0,Has joined Sevilla on loan for the rest of the season.,
473,a,100.0,100.0,,
474,a,100.0,100.0,,
475,d,25.0,25.0,Back injury - 25% chance of playing,
476,i,0.0,0.0,Rib Injury - Expected back 18 Jan,
477,d,25.0,0.0,Knee injury - 25% chance of playing,
483,a,,,,
486,d,75.0,,Knock - 75% chance of playing,
487,a,,,,
488,a,,,,
489,a,,,,
491,a,100.0,100.0,,
492,u,0.0,0.0,has joined KVC Westerlo on loan for the rest of the season.,
494,a,100.0,100.0,,
495,u,0.0,0.0,Has departed the club as a free agent.,
496,u,0.0,0.0,has joined Sparta Prague permanently.,
497,a,100.0,100.0,,
498,u,0.0,0.0,Has joined Leyton Orient on loan for the rest of the season.,
500,d,25.0,25.0,Ankle injury - 25% chance of playing,
501,a,,,,
674,a,,,,
684,a,,,,
689,a,,,,
714,a,,,,
765,a,,,,
772,a,,,,
12,a,100.0,100.0,,
426,a,,,,
503,u,0.0,0.0,Has joined Palmeiras permanently.,
504,u,0.0,0.0,Has joined Lyon permanently.,
505,a,,,,
506,a,100.0,100.0,,
507,i,0.0,25.0,Lack of match fitness - Expected back 17 Jan,
510,a,,,,
511,a,,,,
512,u,0.0,0.0,has joined Rio Ave on loan for the rest of the season.,
513,a,,,,
514,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
515,a,100.0,100.0,,
516,a,100.0,100.0,,
517,a,,,,
518,u,0.0,0.0,has joined Besiktas on loan for the rest of the season.,
519,a,100.0,100.0,,
520,u,0.0,0.0,Has joined Wrexham permanently.,
521,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
522,d,25.0,0.0,Hamstring injury - 25% chance of playing,
523,u,0.0,0.0,has joined Rio Ave on loan for the rest of the season.,
524,u,0.0,0.0,Has joined Swansea City permanently.,
525,i,0.0,0.0,Knee injury - Unknown return date,
526,a,,,,
527,a,100.0,100.0,,
669,d,25.0,0.0,Knock - 25% chance of playing,
675,a,100.0,100.0,,
693,a,,,,
696,a,,,,
699,a,100.0,100.0,,
715,a,,,,
716,a,,,,
729,u,0.0,0.0,has joined Botafogo on loan for the rest of the season.,
734,a,100.0,100.0,,
528,a,,,,
529,a,,,,
530,a,,,,
531,d,50.0,100.0,Ankle injury - 50% chance of playing,
532,a,,,,
533,i,0.0,0.0,Shoulder injury - Unknown return date,
534,a,,,,
535,a,100.0,100.0,,
536,a,100.0,100.0,,
537,u,0.0,0.0,has joined Wycombe Wanderers on loan for the rest of the season.,
538,a,,,,
539,a,100.0,0.0,,
540,a,,,,
541,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
542,u,0.0,0.0,has joined Wolfsburg on loan for the rest of the season.,
544,i,0.0,0.0,International Duty - Unknown return date,
545,u,0.0,0.0,has joined Birmingham City on loan for the rest of the season.,
546,u,0.0,0.0,has joined Cracovia on loan for the rest of the season.,
547,a,100.0,100.0,,
548,a,100.0,100.0,,
552,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
553,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
554,a,,,,
555,u,0.0,0.0,has joined Middlesbrough on loan for the rest of the season.,
556,u,0.0,0.0,Has joined AS Saint-Etienne permanently.,
557,a,,,,
558,a,,,,
561,a,,,,
562,a,,,,
563,u,0.0,0.0,has joined Moreirense on loan for the rest of the season.,
668,a,,,,
670,a,,,,
678,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
683,a,100.0,100.0,,
694,a,,,,
724,a,,,,
730,a,,,,
735,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
774,a,,,,
775,a,,,,
565,a,,,,
566,a,,,,
567,a,,,,
568,a,,,,
569,a,100.0,0.0,,
570,a,,,,
571,a,100.0,100.0,,
572,a,100.0,100.0,,
573,a,,,,
574,i,0.0,0.0,Hamstring injury - Expected back 17 Jan,
575,a,,,,
576,u,0.0,0.0,Has joined Stoke City on loan for the rest of the season.,
577,a,100.0,75.0,,
581,i,0.0,0.0,Anterior cruciate ligament - Unknown return date,
582,a,100.0,100.0,,
583,i,0.0,0.0,Knee injury - Unknown return date,
584,a,,,,
585,a,,,,
586,d,75.0,100.0,Knock - 75% chance of playing,
587,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
588,a,100.0,100.0,,
595,a,,,,
596,i,0.0,0.0,Ankle injury - Unknown return date,
597,a,,,,
598,u,0.0,0.0,Has joined Oxford United on loan for the rest of the season.,
673,a,,,,
745,a,,,,
750,a,,,,
751,a,,,,
149,n,0.0,100.0,Ineligible to face his parent club on 30/12. - Expected back 03 Jan,
600,a,,,,
601,u,0.0,0.0,has joined Aris Limassol permanently.,
602,a,,,,
605,a,,,,
606,a,100.0,100.0,,
607,u,0.0,0.0,has joined Marseille permanently.,
608,a,100.0,75.0,,
609,a,,,,
610,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
611,u,0.0,0.0,Has joined Swansea City on loan for the rest of the season.,
620,a,100.0,100.0,,
621,a,,,,
622,u,0.0,0.0,has joined Stevenage on loan for the rest of the season.,
623,a,100.0,100.0,,
624,a,,,,
625,a,100.0,100.0,,
626,a,,,,
659,a,,,,
671,a,,,,
679,a,,,,
708,a,,,,
747,a,,,,
752,a,,,,
758,a,,,,
627,a,,,,
628,a,,,,
629,d,25.0,0.0,Ankle injury - 25% chance of playing,
631,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,
632,a,100.0,100.0,,
633,a,100.0,75.0,,
641,a,,,,
644,i,0.0,0.0,Hamstring injury - Expected back 24 Jan,
645,a,100.0,100.0,,
646,a,100.0,100.0,,
502,a,100.0,100.0,,
651,a,,,,
652,a,,,,
653,u,0.0,0.0,Signed by CD Tondela,
654,a,100.0,100.0,,
197,a,,,,
559,u,0.0,0.0,has joined Minnesota United permanently.,
560,a,,,,
594,u,0.0,0.0,Has joined Portsmouth on loan for the rest of the season.,
429,a,,,,
739,a,,,,
590,u,0.0,0.0,has joined Girona permanently.,
591,a,100.0,100.0,,
592,u,0.0,0.0,Has joined Rangers on loan for the rest of the season.,
439,a,,,,
717,s,0.0,0.0,Suspended until 07 Jan,
726,a,100.0,100.0,,
481,a,,,,
718,a,,,,
738,a,100.0,100.0,,
658,a,,,,
634,d,75.0,100.0,Muscle injury - 75% chance of playing,
635,i,0.0,0.0,Groin Injury - Expected back 17 Jan,
636,d,75.0,,Knock - 75% chance of playing,
637,i,0.0,0.0,Hamstring injury - Unknown return date,
204,u,0.0,0.0,has joined Kocaelispor  permanently.,
131,a,,,,
336,a,,,,
37,a,100.0,100.0,,
578,u,0.0,0.0,has joined Hamburger SV on loan for the rest of the season.,
579,u,0.0,0.0,Has joined Los Angeles FC permanently.,
580,a,,,,
599,a,,,,
638,a,100.0,100.0,,
639,u,0.0,0.0,On loan to FC Alverca,
640,u,0.0,0.0,has joined Porto on loan for the rest of the season.,
